compound	response	smiles
DTXSID5021097	0	CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12.Cl
DTXSID5021126	0	c1ccc2c(c1)Nc1ccccc1S2
DTXSID5021386	0	Oc1c(Cl)cc(Cl)cc1Cl
DTXSID5021411	0	O=P(OCCCl)(OCCCl)OCCCl
DTXSID5021758	0	CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC
DTXSID5021910	0	c1cc[nH]c1
DTXSID5022308	0	O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
DTXSID5022437	0	CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1
DTXSID5022439	0	O=C(O)c1ccccc1C(c1ccc(O)cc1)c1ccc(O)cc1
DTXSID5022510	0	Cc1cc(Cl)ccc1O
DTXSID5023322	1	CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C
DTXSID5023825	0	[As]#[In]
DTXSID5023900	0	CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21
DTXSID5023902	1	c1ccc2cc3c(ccc4ccccc43)cc2c1
DTXSID5024211	0	CCN(CC)C(=O)C(C)Oc1cccc2ccccc12
DTXSID5024059	1	Cc1cc(-c2ccc(N)c(C)c2)ccc1N
DTXSID5024261	0	COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O
DTXSID5024687	0	CC(C)(C)c1ccc(O)c(O)c1
DTXSID5024891	0	Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
DTXSID5024845	0	COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
DTXSID5026706	0	c1ccc(OCCOc2ccccc2)cc1
DTXSID5027061	0	Oc1ccc2ccccc2c1
DTXSID5031131	0	CCCCCOC(=O)c1ccccc1C(=O)OCCCCC
DTXSID5032442	0	O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)nc1
DTXSID5032361	0	N#CC(Br)(Br)C(N)=O
DTXSID5032365	0	N#Cc1c(Cl)cccc1Cl
DTXSID5032498	0	Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
DTXSID5032654	0	O=CNC(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl
DTXSID5032577	0	Cc1c(F)c(F)c(COC(=O)[C@H]2[C@@H](/C=C(\Cl)C(F)(F)F)C2(C)C)c(F)c1F
DTXSID5034773	0	O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(OC(F)(F)C(F)OC(F)(F)F)c(Cl)c1
DTXSID5035957	0	CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1
DTXSID5037498	0	CCOP(=S)(OCC)SCn1nnc2ccccc2c1=O
DTXSID5037494	0	CC(C)Nc1nc(N)nc(Cl)n1
DTXSID5041512	1	NC(=O)Nc1ccc(Cl)cc1
DTXSID5041514	0	CCCCC/C=C\CCC=O
DTXSID5041691	1	CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C
DTXSID5044605	0	CCCCNc1ccc(NCCCC)c2c1C(=O)c1ccccc1C2=O
DTXSID5047291	1	Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2
DTXSID5047299	1	CCOc1cccc([C@]2(N3CCN(c4ccccc4)CC3)CC[C@@H](C)CC2)c1.CS(=O)(=O)O
DTXSID5047328	0	NC(=O)c1nc(-c2cccc(-c3cc(F)ccc3OCC(F)(F)C(F)(F)F)c2)n[n-]1.O.[K+]
DTXSID5047322	0	Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2.Cl
DTXSID5047374	1	COc1ccc(C(=O)Nc2nc3ccccc3c(NCc3ccccc3)c2C#N)cc1
DTXSID5049073	1	Cl.Cl.Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1
DTXSID5051575	0	C=COCCCC
DTXSID5051650	1	CC(C)(c1ccc(Oc2ccc(N)cc2)cc1)c1ccc(Oc2ccc(N)cc2)cc1
DTXSID5051525	0	CC(=N[Si](C)(C)C)O[Si](C)(C)C
DTXSID5052042	0	Nc1ccc(F)c([N+](=O)[O-])c1
DTXSID6020068	1	Nc1ccc2c(c1)C(=O)c1ccccc1C2=O
DTXSID6020561	0	ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@H]4C[C@H]([C@@H]5O[C@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl
DTXSID6020511	0	Cc1cc(-c2ccc(N)c(C)c2)ccc1N.Cl.Cl
DTXSID6020939	0	O=C(O)CN(CC(=O)O)CC(=O)O
DTXSID6021086	0	CNC(=O)ON=C(SC)C(=O)N(C)C
DTXSID6021244	0	CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
DTXSID6021450	1	CC(=O)Nc1ccc(N=Nc2cc(C)ccc2O)cc1
DTXSID6021824	0	Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O
DTXSID6021959	0	Oc1c(Br)cc(Br)cc1Br
DTXSID6022391	0	O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
DTXSID6022341	0	COc1nc(NC(C)C)nc(NC(C)C)n1
DTXSID6022345	0	Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1
DTXSID6022422	1	Nc1ccc(Cc2ccc(N)cc2)cc1
DTXSID6022474	1	C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO
DTXSID6023999	0	Nc1nc(N)nc(NC2CC2)n1
DTXSID6024046	0	CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1
DTXSID6023810	0	CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-]
DTXSID6024175	0	COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC
DTXSID6024204	0	CSc1nnc(C(C)(C)C)c(=O)n1N
DTXSID6024206	0	CCSC(=O)N1CCCCCC1
DTXSID6024254	0	c1ccc2c(c1)ccc1ccccc12
DTXSID6024460	0	Nc1ccc(N=Nc2ccccc2)cc1
DTXSID6024337	0	CCN(CC)C(=O)SCc1ccc(Cl)cc1
DTXSID6024836	1	CC(C)=CCCC(C)=CC=O
DTXSID6024882	0	C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1
DTXSID6025068	0	CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC
DTXSID6025018	0	C1CCC(NC2CCCCC2)CC1
DTXSID6025648	0	Cc1cccc2c1ccc1ccccc12
DTXSID6026797	0	Cc1cc(C)cc(C)c1
DTXSID6027050	0	CN(C)C(=S)[S-].[Na+]
DTXSID6027345	0	c1ccc(B(c2ccccc2)c2ccccc2)cc1
DTXSID6028022	1	BrCc1cccc(Oc2ccccc2)c1
DTXSID6027921	0	*C.*C.O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1
DTXSID6029171	0	C1=CCCC1
DTXSID6032352	0	COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl
DTXSID6032192	0	Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C
DTXSID6032354	0	C#CCOC(=O)[C@@H](C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1
DTXSID6032356	0	CCSC(=O)N(CC)C1CCCCC1
DTXSID6032562	0	CCCCC(CC)CN1C(=O)C2C3C=CC(C3)C2C1=O
DTXSID6034186	0	CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12
DTXSID6034392	0	O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl
DTXSID6034928	0	CCC(C)(C)C(=O)OC1=C(c2ccc(Cl)cc2Cl)C(=O)OC12CCCCC2
DTXSID6038827	0	Nc1cc([N+](=O)[O-])ccc1Cl
DTXSID6037564	0	CCOC(=O)C1=NN(c2ccc(Cl)cc2Cl)C(C)(C(=O)OCC)C1
DTXSID6040747	1	CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
DTXSID6041422	0	Cc1cc(=O)oc2cc(N(C)C)ccc12
DTXSID6041397	0	CC=CC(=O)C1=C(C)C=CCC1(C)C
DTXSID6041503	1	N#Cc1c(-c2ccc(Cl)cc2)[nH]c(C(F)(F)F)c1Br
DTXSID6043709	0	CC1=C2C[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C
DTXSID6043915	0	CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
DTXSID6044430	0	O=C(Cc1ccccc1)c1ccccc1
DTXSID6047282	0	C[C@@H](Oc1ccc(CNC(=O)c2cccnc2Oc2ccc3c(c2)OCO3)c(F)c1)C(=O)O
DTXSID6047311	1	CNS(=O)(=O)c1cc(C(=O)N2CCC(CCN3C4CCC3CC(n3c(C)nc5ccccc53)C4)(c3cccc(F)c3)CC2)c(Cl)cc1F
DTXSID6047363	1	COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC
DTXSID6047525	1	CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+]
DTXSID6048175	0	COc1ccc(-n2nc(C(F)F)cc2-c2ccc(S(C)=O)cc2)cc1
DTXSID6048171	0	Cc1ccc2oc(CN(Cc3ccccc3)C(=O)Nc3c(F)cc(F)cc3F)c(-c3ccc(Cl)cc3)c2c1
DTXSID6052112	0	CCOCOCC
DTXSID6051560	0	CN1CN(C)CN(C)C1
DTXSID6052619	1	CC(=O)c1ccc(-c2ccccc2)cc1
DTXSID7020182	0	CC(C)(c1ccc(O)cc1)c1ccc(O)cc1
DTXSID7020479	0	CNC(=O)CSP(=S)(OC)OC
DTXSID7020687	0	ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
DTXSID7020716	0	Oc1ccc(O)cc1
DTXSID7020710	0	c1ccc(NNc2ccccc2)cc1
DTXSID7020764	0	CC(C)OC(=O)Nc1cccc(Cl)c1
DTXSID7020766	0	CC(C)OC(=O)Nc1ccccc1
DTXSID7020970	0	O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1
DTXSID7021152	1	Oc1ccc(-c2ccccc2)cc1
DTXSID7021100	0	CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1
DTXSID7021239	1	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1
DTXSID7021869	0	Cc1ccc(O)cc1
DTXSID7021815	1	Nc1ccc(Cl)c(Cl)c1
DTXSID7021940	0	CCCCCCCCO
DTXSID7021948	0	CNC(=O)Oc1ccccc1OC(C)C
DTXSID7022413	1	CC=Cc1ccc(O)c(OC)c1
DTXSID7022332	0	CCC(C)c1ccc(O)cc1
DTXSID7022174	0	CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1
DTXSID7024160	0	CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]
DTXSID7024299	0	C[C@H]1[C@H](c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1
DTXSID7024538	0	O=C1c2c(O)cccc2Cc2cccc(O)c21
DTXSID7024241	0	CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]
DTXSID7025003	0	Oc1cc(Cl)ccc1Cl
DTXSID7025895	0	Nc1ccc(Nc2ccccc2)cc1
DTXSID7026156	0	Cc1ccc(N=C=O)cc1N=C=O
DTXSID7027041	0	CC(C)CC(C)(O)C#CC(C)(O)CC(C)C
DTXSID7027461	0	NNC(=S)NN
DTXSID7027756	0	OCc1cccc(Oc2ccccc2)c1
DTXSID7029320	0	CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1
DTXSID7029871	1	Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1
DTXSID7029879	0	CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
DTXSID7031458	1	OCc1c[nH]c2ccccc12
DTXSID7032470	1	CCNP(=S)(OC)O/C(C)=C/C(=O)OC(C)C
DTXSID7032553	1	CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]
DTXSID7032555	0	C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21
DTXSID7034250	1	CCOP(=O)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl
DTXSID7032630	0	c1ccc(CNc2[nH]cnc3ncnc2-3)cc1
DTXSID7032688	0	CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C
DTXSID7034545	0	COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC
DTXSID7034624	0	O=C(NCc1ncc(C(F)(F)F)cc1Cl)c1c(Cl)cccc1Cl
DTXSID7034961	0	N#C/N=C1\SCCN1Cc1ccc(Cl)nc1
DTXSID7034676	0	CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1
DTXSID7040362	0	O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O
DTXSID7041097	0	CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1
DTXSID7041544	0	CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C
DTXSID7041623	0	O=C(Nc1ccccc1)c1ccccc1I
DTXSID7041629	0	O=C(Nc1ccccc1SSc1ccccc1NC(=O)c1ccccc1)c1ccccc1
DTXSID7042190	0	CCCCCCCCCC[N+](C)(C)[O-]
DTXSID7042356	0	c1ccc(CCCc2ccccn2)cc1
DTXSID7044718	0	COc1ccc(N=Nc2cc(C)c(N=Nc3ccc(S(=O)(=O)[O-])cc3)cc2OC)cc1.[Na+]
DTXSID7047306	1	Cc1cc(NC(=O)C(=O)O)cc(C)c1Oc1ccc(O)c2c1CCC2
DTXSID7047358	0	COc1ccc(S(=O)(=O)N2C(=O)[C@@](c3ccccc3OC)(N3C[C@H](O)C[C@H]3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1
DTXSID7047433	0	C[C@]12CC[C@H]3C(=CCc4cc(O)ccc43)[C@@H]1CCC2=O
DTXSID7051557	0	Cc1cccc(C)n1
DTXSID7052571	0	O=C1c2ccccc2C(=O)c2c(Cl)cccc21
DTXSID8020123	0	c1ccc(N=Nc2ccccc2)cc1
DTXSID8020337	1	CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
DTXSID8020541	1	O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1
DTXSID8020620	0	COP(=S)(OC)Oc1ccc(SC)c(C)c1
DTXSID8020628	1	CN(C)C(=O)Nc1cccc(C(F)(F)F)c1
DTXSID8020759	0	CC1=CC(=O)CC(C)(C)C1
DTXSID8021301	0	CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
DTXSID8021771	0	CCC(C)(C)c1ccc(O)cc1
DTXSID8022111	1	CCC(=O)Nc1ccc(Cl)c(Cl)c1
DTXSID8022325	0	Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1
DTXSID8022292	0	CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1
DTXSID8022377	1	C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@H]2O
DTXSID8022828	1	Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
DTXSID8023719	0	Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2
DTXSID8023846	0	COP(=O)(NC(C)=O)SC
DTXSID8024107	0	Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1
DTXSID8024234	0	CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl
DTXSID8024151	0	C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl
DTXSID8024109	0	CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1
DTXSID8024159	0	CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1
DTXSID8024315	0	CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1
DTXSID8024280	1	CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1
DTXSID8024523	1	C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
DTXSID8025096	0	COC(=O)CCCCC(=O)OC
DTXSID8025707	0	CC(C)(COCC1CO1)COCC1CO1
DTXSID8026307	0	Cc1cccc(C)c1N
DTXSID8027292	0	CCCC[Sn](Cl)(Cl)CCCC
DTXSID8027240	0	Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1
DTXSID8027323	0	O=[N+]([O-])c1ccc(Nc2ccccc2)cc1
DTXSID8032417	1	CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C
DTXSID8032548	0	N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1
DTXSID8032675	0	CCCSP(=S)(OCC)Oc1ccc(SC)cc1
DTXSID8034586	0	CCOc1cc(C(C)(C)C)ccc1C1COC(c2c(F)cccc2F)=N1
DTXSID8034324	1	CCOP(=S)(OCC)ON=C(C#N)c1ccccc1
DTXSID8034871	0	CCOC(=O)COc1cc(-c2nn(C)c(OC(F)F)c2Cl)c(F)cc1Cl
DTXSID8035180	0	C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O
DTXSID8034956	0	FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl
DTXSID8035001	0	C=CCCCCCCCCC(=O)O
DTXSID8037752	1	O=C(Oc1ccccc1)c1cccc(C(=O)Oc2ccccc2)c1
DTXSID8037754	1	C=CCOc1nc(OCC=C)nc(OCC=C)n1
DTXSID8040484	1	C=C[C@@]1(C)CC(=O)[C@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](O)[C@H](OC(C)=O)[C@@]2(C)O1
DTXSID8040721	0	O=C1CCC(C2CCCCC2)CC1
DTXSID8041246	0	OCCCO
DTXSID8041745	0	CCN(CC)c1ccc(N=Nc2ccccc2)cc1
DTXSID8041901	0	CCOP(=S)(OCC)SCCS(=O)(=O)CC
DTXSID8044416	0	OCCC(O)CO
DTXSID8047264	0	Oc1ccc2c(c1)OC[C@@H](N1CCC(O)(c3ccc(F)cc3)CC1)[C@H]2O
DTXSID8047349	0	CN1CCN(Cc2cc(-c3ccc4nc(O)oc4c3)co2)[C@@H](c2ccc(F)cc2)C1.Cl.O
DTXSID8047341	0	CN(C)C(=O)NC1(c2ccccc2)CCN(CCC[C@]2(c3ccc(Cl)c(Cl)c3)CCCN(C(=O)c3ccccc3)C2)CC1
DTXSID8047890	0	Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O
DTXSID8047769	0	Cc1cccc(C)c1C
DTXSID8051914	1	Nc1ccc(Oc2cccc(Oc3ccc(N)cc3)c2)cc1
DTXSID8052198	0	CC(C)CCOCCC(C)C
DTXSID9020110	1	COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1
DTXSID9020112	0	CCNc1nc(Cl)nc(NC(C)C)n1
DTXSID9020114	0	CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1.Cl
DTXSID9020089	0	Clc1nc(Cl)nc(Nc2ccccc2Cl)n1
DTXSID9020160	0	Cc1c(COC(=O)[C@@H]2[C@H](/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1
DTXSID9020249	0	CNC(=O)Oc1cccc2c1OC(C)(C)C2
DTXSID9020243	0	O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl
DTXSID9020247	0	CNC(=O)Oc1cccc2ccccc12
DTXSID9020295	0	Nc1ccc(Cl)cc1
DTXSID9020370	0	CN(C)NC(=O)CCC(=O)O
DTXSID9020451	0	S=C(NC1CCCCC1)NC1CCCCC1
DTXSID9020407	1	CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1
DTXSID9020582	0	CCOc1ccc2c(c1)C(C)=CC(C)(C)N2
DTXSID9020617	1	C=CCc1ccc(O)c(OC)c1
DTXSID9020740	0	COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
DTXSID9020794	0	S=C([S-])NCCNC1=S->[Mn+2]<-[S-]1
DTXSID9021138	0	Nc1ccc(N)cc1
DTXSID9022310	1	O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12
DTXSID9022100	1	CCCc1ccc(O)cc1
DTXSID9022364	1	C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
DTXSID9022366	0	C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O
DTXSID9021928	0	CCOCCOC(C)=O
DTXSID9022526	0	O=C(OCc1ccccc1)c1ccc(O)cc1
DTXSID9022528	0	CCOC(=O)c1ccc(O)cc1
DTXSID9022817	0	Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O)c1C2=O
DTXSID9023380	0	C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
DTXSID9023889	0	CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1
DTXSID9023881	0	Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1
DTXSID9024304	0	CCCC(=NOCC)C1=C(O)CC(CC(C)SCC)CC1=O
DTXSID9024485	0	COc1ccc2nc(N)sc2c1
DTXSID9024489	0	Cc1ccc(N)cc1O
DTXSID9024930	0	Cc1ccc(N)c(N)c1
DTXSID9025401	0	C=CC(=O)OCCCCCCOC(=O)C=C
DTXSID9026926	0	CCCCCCCCCCCCCCO
DTXSID9029223	0	Cc1ccc(C(C)c2ccc(C)c(C)c2)cc1C
DTXSID9032113	0	CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1
DTXSID9032327	0	CNC(=O)Oc1cccc2c1OC(C)(C)O2
DTXSID9032533	0	CCOCn1c(-c2ccc(Cl)cc2)c(C#N)c(Br)c1C(F)(F)F
DTXSID9033923	1	CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O
DTXSID9034816	0	CNC(=O)/C=C(\C)OP(=O)(OC)OC
DTXSID9035175	0	c1coc(CNc2[nH]cnc3ncnc2-3)c1
DTXSID9036515	0	CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
DTXSID9037539	0	O=[S@]1OC[C@@H]2[C@H](CO1)[C@]1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl
DTXSID9041491	0	OCC=Cc1ccccc1
DTXSID9041653	1	COC(=O)c1c(C)cc(O)c(C)c1O
DTXSID9042209	0	CCCCCCCCN(C)CCCCCCCC
DTXSID9044164	1	CCCCCc1ccc(O)cc1
DTXSID9044825	0	CC(C)(C)c1cccc(O)c1
DTXSID9047259	0	Cl.Clc1cc(Cl)c2c(c1)N=C1CCCCCN1C2
DTXSID9047253	0	CCc1nn(C2CCCCC2)c2cc([C@]3(C#N)CC[C@@H](C(=O)O)CC3)ccc12
DTXSID9047330	0	CC(C)(O)c1cnn2c(-c3ccc(F)c(-c4c(F)cccc4C#N)c3)cnc2n1
DTXSID9047334	1	Fc1ccccc1[C@@H](F)CO[C@H]1CC[C@H](Nc2[nH]cnc3nncc2-3)CC1
DTXSID9047338	1	OC12N=C(c3ccccc3)SC1Cc1cc(Cl)ccc12
DTXSID9047540	1	Oc1ccc2c(c1)-c1ccccc1C2
DTXSID9047598	1	C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O
DTXSID9048510	0	O=C(O)c1cccc(N(Cc2cccnc2)c2ccc(OC(F)F)c(OC(F)F)c2)c1
DTXSID9048514	0	COc1ccc(/C=C/S(=O)(=O)[N-]C(=O)c2ccc(C)cc2Cl)cc1.[Na+]
DTXSID9051618	0	Cc1cccc(N(C)C)c1
