compound	response	smiles
DTXSID4027072	0	[Na+].[O-]c1ccccc1
DTXSID4027282	0	ClP(Cl)c1ccccc1
DTXSID4027494	0	Cc1cccc(N)c1N
DTXSID4027496	0	O=C([O-])COc1ccc(Cl)cc1Cl.[Na+]
DTXSID4027525	0	CCCCC(CC)C(=O)[O-].[K+]
DTXSID4027991	0	CCCCCCCCCCCCCCCCO
DTXSID4027997	0	C=CCN(CC=C)C(=O)C(Cl)Cl
DTXSID4029353	1	CC(=O)C1=C(C)[C@@H]2C[C@@]3(C1)[C@H](C)CC[C@H]3C2(C)C
DTXSID4029698	0	O=S(=O)([O-])OOS(=O)(=O)[O-].[Na+].[Na+]
DTXSID4032405	0	CNC(=O)Oc1cccc(N=CN(C)C)c1.Cl
DTXSID4032580	0	CO/N=C(/C(=O)OC)c1ccccc1CO/N=C(\C)c1cccc(C(F)(F)F)c1
DTXSID4032376	0	COCC(C)N(C(=O)CCl)c1c(C)csc1C
DTXSID4032613	0	COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1
DTXSID4032615	0	Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1
DTXSID4034528	0	CCOc1nc(F)cc2nc(S(=O)(=O)Nc3c(Cl)cccc3Cl)nn12
DTXSID4034150	0	O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
DTXSID4034576	1	O=C(CBr)c1ccc(O)cc1
DTXSID4034497	0	CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1
DTXSID4034948	0	CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1
DTXSID4035708	0	*C.CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-]
DTXSID4034653	0	CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl
DTXSID4036229	0	CCCCCCCCCCOS(=O)(=O)[O-].[Na+]
DTXSID4040713	0	CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1
DTXSID4041232	0	CC(C)c1cc(C(C)C)cc(C(C)C)c1
DTXSID4041440	0	CCC(C)COC(=O)CC(C)C
DTXSID4041521	0	NCCCN1CCOCC1
DTXSID4041492	0	CCCC(CC)c1ccccc1
DTXSID4041604	0	CCCCCOC(=O)CCC
DTXSID4042171	0	CCCCCCCCCCCCN1CCOCC1
DTXSID4042206	0	CCCCCCCCCCCCN1CCCC1=O
DTXSID4042418	0	CCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
DTXSID4044581	0	CCc1ccc(O)c(C(C)(C)C)c1
DTXSID4044901	0	C=CCOC(=O)c1ccc(C(=O)OCC=C)c(C(=O)OCC=C)c1
DTXSID4047254	0	CCOc1ccc2[nH]cc(C(=O)NCc3ccccc3)c(=O)c2n1
DTXSID4047389	0	CCOC(=O)c1ccc([C@H]2CC[C@H](NC[C@H](O)COc3ccc(O)c(NS(C)(=O)=O)c3)CC2)cc1.Cl
DTXSID4047385	0	CC(=O)O.COCCOc1cc2cc(C(=O)NC3CCN(C(C)C)CC3)n(CC(=O)Nc3ccc(Cl)cn3)c2cn1
DTXSID4047335	0	CO[C@@H]1COCC[C@@H]1[NH2+][C@@H]1CC[C@@](C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)(C(C)C)C1.O=C([O-])CCC(=O)O
DTXSID5020108	0	CC(=O)Oc1ccccc1C(=O)O
DTXSID5020152	0	OCc1ccccc1
DTXSID5020283	0	Nc1ccc(Cl)cc1N
DTXSID5020449	0	COP(=O)(OC)OC=C(Cl)Cl
DTXSID5020443	0	CCCCOC(=O)COc1ccc(Cl)cc1Cl
DTXSID5020281	0	O=[N+]([O-])c1ccc(Cl)cc1
DTXSID5020528	1	Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-]
DTXSID5020493	0	CO[PH](=O)OC
DTXSID5020576	1	C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C
DTXSID5020605	0	CCCCC(CC)CO
DTXSID5020570	0	O=C1O[C@H]([C@H](O)CO)C([O-])=C1O.[Na+]
DTXSID5020730	0	Oc1cccc2cccnc12
DTXSID5021097	0	CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12.Cl
DTXSID5021126	1	c1ccc2c(c1)Nc1ccccc1S2
DTXSID5020944	0	NC(=O)NN=Cc1ccc([N+](=O)[O-])o1
DTXSID5021201	1	CCCOC(=O)c1cc(O)c(O)c(O)c1
DTXSID5021209	0	CCCc1cc(=O)[nH]c(=S)[nH]1
DTXSID5021386	0	Oc1c(Cl)cc(Cl)cc1Cl
DTXSID5021758	0	CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC
DTXSID5021754	0	CC1(C)NC(=O)NC1=O
DTXSID5021831	0	Cc1cccc([N+](=O)[O-])c1
DTXSID5021885	1	CC(O)CC(C)(C)O
DTXSID5021914	0	CC(=O)CCC(C)C
DTXSID5022439	1	O=C(O)c1ccccc1C(c1ccc(O)cc1)c1ccc(O)cc1
DTXSID5022489	0	O=C(O)/C=C/c1ccccc1
DTXSID5022934	0	C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O
DTXSID5023322	0	CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C
DTXSID5023792	0	Cc1ccc([N+](=O)[O-])cc1
DTXSID5023742	0	CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O
DTXSID5023877	0	COc1ccccc1N
DTXSID5023871	0	Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1
DTXSID5023902	1	c1ccc2cc3c(ccc4ccccc43)cc2c1
DTXSID5023950	0	CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2
DTXSID5024055	0	COS(=O)(=O)OC
DTXSID5024057	0	CNC
DTXSID5024051	0	CC(C)OP(C)(=O)OC(C)C
DTXSID5024059	1	Cc1cc(-c2ccc(N)c(C)c2)ccc1N
DTXSID5024263	0	O=P(O)(O)O
DTXSID5024344	0	CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C
DTXSID5024681	0	CC(C)(C)N
DTXSID5024394	0	CC(=O)O
DTXSID5024922	0	NCCCCCCN
DTXSID5024845	0	COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
DTXSID5025023	0	C1=CC2C3C=CC(C3)C2C1
DTXSID5025102	0	CN(C)CCCN
DTXSID5025152	0	COC(=O)CCC(=O)OC
DTXSID5026623	0	CC(C)(C)C1CCC(O)CC1
DTXSID5026912	0	COCCOCCOCCO
DTXSID5027061	1	Oc1ccc2ccccc2c1
DTXSID5027198	0	CN1C(=O)c2ccccc2C1=O
DTXSID5027770	0	C=CC(=O)NC(C)(C)CS(=O)(=O)O
DTXSID5027932	0	*CCCCCCCCCCCC.O=S(=O)(O)c1ccccc1.OCCN(CCO)CCO
DTXSID5031131	0	CCCCCOC(=O)c1ccccc1C(=O)OCCCCC
DTXSID5032498	0	Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
DTXSID5032525	0	COc1ccc(-c2ccccc2)cc1NNC(=O)OC(C)C
DTXSID5032365	0	N#Cc1c(Cl)cccc1Cl
DTXSID5032523	0	O=c1[nH]sc2ccccc12
DTXSID5032573	0	CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1
DTXSID5033836	1	CCCCCCCCCc1ccc(O)cc1
DTXSID5032577	0	Cc1c(F)c(F)c(COC(=O)[C@H]2[C@@H](/C=C(\Cl)C(F)(F)F)C2(C)C)c(F)c1F
DTXSID5034723	0	CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1
DTXSID5034303	1	CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl
DTXSID5035589	0	CCCCCCCCCC[N+](C)(CCCCCCCCCC)CCC[Si](OC)(OC)OC.[Cl-]
DTXSID5037028	0	CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-]
DTXSID5038888	0	CCNc1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(N(CC)CC)cc2)c2ccccc12.[Cl-]
DTXSID5040700	0	CO[Si](OC)(OC)c1ccccc1
DTXSID5041275	0	CCCCCCCCCCCC(=O)OCC(O)CO
DTXSID5041306	1	O=C(c1ccc(O)cc1O)c1ccc(O)cc1O
DTXSID5041514	0	CCCCC/C=C\CCC=O
DTXSID5042243	0	CCCCCCCC/C=C\CCCCCCCC(=O)N(C)CC(=O)O
DTXSID5044443	0	CCCC[N+](C)(CCCC)CCCC.[Cl-]
DTXSID5044572	0	OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID5044815	0	CCCCOC(=O)CCCCCCCC(=O)OCCCC
DTXSID5044865	0	CCCCCCCCCCCCCCN(CCO)CCO
DTXSID5047291	0	Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2
DTXSID5047299	0	CCOc1cccc([C@]2(N3CCN(c4ccccc4)CC3)CC[C@@H](C)CC2)c1.CS(=O)(=O)O
DTXSID5047372	0	CC[C@H](NC(=O)c1cc(F)ccc1[N-]S(=O)(=O)c1cccc2cccnc12)c1ccccc1.[Na+]
DTXSID5047611	0	CCCC1CCC(=O)O1
DTXSID5047451	0	CC1=NN(c2ccc(S(=O)(=O)[O-])cc2)C(=O)C1N=Nc1ccccc1.[Na+]
DTXSID5048184	0	C=C1C[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]2(C)[C@@]1(OC(C)=O)C(C)=O
DTXSID6020068	1	Nc1ccc2c(c1)C(=O)c1ccccc1C2=O
DTXSID6020141	0	c1ccc2occc2c1
DTXSID6020147	0	c1ccc2[nH]nnc2c1
DTXSID6020220	1	CC(C)(C)c1cc(O)ccc1O
DTXSID6020143	0	O=C(O)c1ccccc1
DTXSID6020224	0	O=C1CCCO1
DTXSID6020359	0	O=C1CCCCC1
DTXSID6020561	0	ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@H]4C[C@H]([C@@H]5O[C@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl
DTXSID6020856	0	CN1CCCC1=O
DTXSID6020692	0	C1N2CN3CN1CN(C2)C3
DTXSID6020939	1	O=C(O)CN(CC(=O)O)CC(=O)O
DTXSID6021240	0	CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C
DTXSID6021244	0	CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
DTXSID6021032	0	CCCN(CCC)N=O
DTXSID6021402	0	Cc1ccc(C)c(C)c1
DTXSID6021666	0	CCCCCCCCCCCCCC(=O)O
DTXSID6021793	0	Oc1cccc2ccccc12
DTXSID6021907	0	N#CCC#N
DTXSID6021824	0	Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O
DTXSID6021957	1	O=C(Oc1ccccc1)c1ccccc1O
DTXSID6021828	0	CC(=O)c1ccccc1
DTXSID6022187	0	Cc1ccc(C)c(O)c1C
DTXSID6022056	0	Clc1cccc(Cl)c1
DTXSID6022000	0	NCCO
DTXSID6022008	0	CCCCCCCCCO
DTXSID6022137	0	CC/C=C\CCO
DTXSID6022422	1	Nc1ccc(Cc2ccc(N)cc2)cc1
DTXSID6022472	0	CCCCc1ccccc1
DTXSID6022474	0	C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO
DTXSID6023652	0	Nc1nc2nc[nH]c2c(=S)[nH]1
DTXSID6023999	0	Nc1nc(N)nc(NC2CC2)n1
DTXSID6023862	0	CNC(=O)ON=CC(C)(C)S(C)(=O)=O
DTXSID6023602	0	O=C(O)CCC(=O)O
DTXSID6024206	0	CCSC(=O)N1CCCCCC1
DTXSID6024177	0	COP(N)(=O)SC
DTXSID6024200	0	Cc1cccc(O)c1
DTXSID6024466	0	Nc1ccc(C(=O)O)cc1
DTXSID6024882	0	C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1
DTXSID6025068	0	CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC
DTXSID6025014	0	ClC(Cl)c1ccccc1
DTXSID6025141	0	O=C(NCO)NCO
DTXSID6025438	0	NC(=O)NO
DTXSID6025692	0	C=CC(=C)CCC=C(C)C
DTXSID6025567	0	COC(=O)c1ccccc1N
DTXSID6025486	0	CC(C)NCC(O)c1ccc(O)c(O)c1.Cl
DTXSID6026080	0	O=C(O)c1ccc(C(=O)O)cc1
DTXSID6027050	0	CN(C)C(=S)[S-].[Na+]
DTXSID6027131	0	c1nc[nH]n1
DTXSID6027218	0	CCc1cccc(CC)c1N
DTXSID6032354	0	C#CCOC(=O)[C@@H](C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1
DTXSID6031380	0	O=C1NC2NC(=O)NC2N1
DTXSID6032516	0	CCCCCCCCSCCO
DTXSID6032518	0	O=c1ssc(Cl)c1Cl
DTXSID6032647	0	N#CSCSc1nc2ccccc2s1
DTXSID6032649	0	CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C
DTXSID6034392	0	O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl
DTXSID6034849	0	CCCOC(=O)NCCCN(C)C.Cl
DTXSID6034972	0	Cc1ccc(C(C)C)c(O)c1
DTXSID6035152	0	CC1(C)C(=O)NC(=O)N1CO
DTXSID6036467	0	O=S(=O)([O-])c1ccccc1C=Cc1ccc(-c2ccc(C=Cc3ccccc3S(=O)(=O)[O-])cc2)cc1.[Na+].[Na+]
DTXSID6040111	0	CCCC(=O)OCC
DTXSID6041422	0	Cc1cc(=O)oc2cc(N(C)C)ccc12
DTXSID6041682	0	O=S1(=O)OC(c2cc(Br)c(O)c(Br)c2)(c2cc(Br)c(O)c(Br)c2)c2ccccc21
DTXSID6041715	0	COc1ccccc1N=Nc1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(NC(C)=O)c2c1O.[Na+].[Na+]
DTXSID6044430	1	O=C(Cc1ccccc1)c1ccccc1
DTXSID6047103	0	CCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
DTXSID6047313	0	CCN(C(=O)c1cc(C)cc(OC[C@H](C)Nc2ccncc2)c1)C(C)C.Cc1ccc(S(=O)(=O)O)cc1
DTXSID6047280	0	CNCc1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1
DTXSID6047282	0	C[C@@H](Oc1ccc(CNC(=O)c2cccnc2Oc2ccc3c(c2)OCO3)c(F)c1)C(=O)O
DTXSID6047284	0	O=C(N[C@H]1CN2CCC1CC2)c1cc2ccoc2cn1
DTXSID6047363	0	COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC
DTXSID6047448	0	[K+].[O-][Cl+2]([O-])[O-]
DTXSID6048202	0	CC(C)C(=O)c1ccccc1
DTXSID6048206	0	CCCCCc1ccc(Cl)cc1
DTXSID6048208	0	COC(=O)c1ccccc1C
DTXSID7020425	0	O=C1C(Cl)=C(Cl)C(=O)c2ccccc21
DTXSID7020685	1	Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@@H]1Cl
DTXSID7020683	0	ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl
DTXSID7020710	1	c1ccc(NNc2ccccc2)cc1
DTXSID7020766	1	CC(C)OC(=O)Nc1ccccc1
DTXSID7020970	0	O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1
DTXSID7020845	0	COS(C)(=O)=O
DTXSID7020972	0	O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1
DTXSID7021150	0	CC(=O)O[Hg]c1ccccc1
DTXSID7021029	0	CN(C)N=O
DTXSID7021520	0	CCCCOCCOCCOCCO
DTXSID7021780	0	CCOC(=O)c1ccccc1C(=O)OCC
DTXSID7021607	0	CCCCCC(=O)O
DTXSID7021863	0	CCOC(=O)CC(=O)OCC
DTXSID7021788	0	O=[N+]([O-])c1ccc(O)cc1C(F)(F)F
DTXSID7021869	0	Cc1ccc(O)cc1
DTXSID7021815	0	Nc1ccc(Cl)c(Cl)c1
DTXSID7021946	0	CCCCCCCCCCO
DTXSID7021940	0	CCCCCCCCO
DTXSID7021948	0	CNC(=O)Oc1ccccc1OC(C)C
DTXSID7022411	0	CC(C)(C)c1cc(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O
DTXSID7022253	0	CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C
DTXSID7022174	1	CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1
DTXSID7023645	0	CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12
DTXSID7023936	0	CCSC(=O)N(CC(C)C)CC(C)C
DTXSID7024241	0	CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]
DTXSID7024112	0	CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]
DTXSID7024160	0	CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]
DTXSID7024299	0	C[C@H]1[C@H](c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1
DTXSID7024320	0	Clc1cc(Cl)c(Cl)cc1Cl
DTXSID7024245	1	CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-]
DTXSID7024586	0	c1ccc2scnc2c1
DTXSID7025217	0	CCCCCCCCCC=CCC1CC(=O)OC1=O
DTXSID7025132	0	Cc1cccc([N+](=O)[O-])c1C
DTXSID7025427	0	CC(C)(O)C#N
DTXSID7025429	1	Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1
DTXSID7025502	0	C=CC(C)(O)CCC=C(C)C
DTXSID7025895	0	Nc1ccc(Nc2ccccc2)cc1
DTXSID7026102	0	O=C1OC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c21
DTXSID7026235	0	O=C(O)c1ccc2c(c1)C(=O)OC2=O
DTXSID7026811	0	Sc1ccccc1
DTXSID7027205	0	C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1
DTXSID7027388	0	*C.*C.CCCCCCCOC(=O)CCCCC(=O)OCCCCCCC
DTXSID7027540	0	CCCCNS(=O)(=O)c1ccccc1
DTXSID7027461	0	NNC(=S)NN
DTXSID7027756	1	OCc1cccc(Oc2ccccc2)c1
DTXSID7029110	0	CCC(C)(O)CCCC(C)C
DTXSID7029162	0	CC1(C)C(=O)N(Br)C(=O)N1Cl
DTXSID7029241	0	CC(C)(c1ccccc1)c1ccc(O)c(C(C)(C)c2ccccc2)c1
DTXSID7029661	0	CC(CCO)CC(C)(C)C
DTXSID7029904	0	OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID7032345	0	CC(=O)O.CC(=O)O.N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1
DTXSID7032551	0	O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl
DTXSID7032638	0	COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1
DTXSID7034252	1	CCC(=NOC/C=C/Cl)C1=C(O)CC(C2CCOCC2)CC1=O
DTXSID7034549	1	CNC(=N[N+](=O)[O-])NCC1CCOC1
DTXSID7034545	0	COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC
DTXSID7035010	0	CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[Na+]
DTXSID7034676	0	CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1
DTXSID7037185	0	CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1.Cl
DTXSID7037551	0	CN(C)C(=O)Nc1ccccc1
DTXSID7040362	0	O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O
DTXSID7040788	0	COc1ccc(O)c(C(C)(C)C)c1
DTXSID7040360	0	CCOC(=O)C1=NOC(c2ccccc2)(c2ccccc2)C1
DTXSID7041413	0	C=C(C)[C@@H]1CC=C(C)C(=O)C1
DTXSID7041623	1	O=C(Nc1ccccc1)c1ccccc1I
DTXSID7041889	1	O=[PH](Oc1ccccc1)Oc1ccccc1
DTXSID7042196	0	CCCCOC(=O)C(C)O
DTXSID7042198	0	CCCCNS(=O)(=O)c1ccc(C)cc1
DTXSID7044928	0	CC(C)O[Ti](OCCN(CCO)CCO)(OCCN(CCO)CCO)OC(C)C
DTXSID8020123	1	c1ccc(N=Nc2ccccc2)cc1
DTXSID8020127	0	Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
DTXSID8020121	0	[N-]=[N+]=[N-].[Na+]
DTXSID8020462	0	OCCOCCO
DTXSID8020597	1	OCCO
DTXSID8020628	0	CN(C)C(=O)Nc1cccc(C(F)(F)F)c1
DTXSID8020834	0	COC(N)=O
DTXSID8020759	0	CC1=CC(=O)CC(C)(C)C1
DTXSID8020915	0	O=C(O)Cc1cccc2ccccc12
DTXSID8020913	0	c1ccc2ccccc2c1
DTXSID8021199	0	CCCCN(CC)C(=O)SCCC
DTXSID8021272	0	[Na+].[O-][Cl+][O-]
DTXSID8021519	0	CCCCOCCOCCO
DTXSID8021642	0	CCCCCCCCCCCCCCCCCC(=O)O
DTXSID8021771	1	CCC(C)(C)c1ccc(O)cc1
DTXSID8021800	0	CCN(CC)c1ccccc1
DTXSID8021808	0	Cc1ccccc1O
DTXSID8022113	0	C=CC(Cl)CCl
DTXSID8022325	1	Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1
DTXSID8022111	0	CCC(=O)Nc1ccc(Cl)c(Cl)c1
DTXSID8022406	1	O=C(c1ccccc1)c1ccc(O)cc1O
DTXSID8022377	1	C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@H]2O
DTXSID8022408	0	O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21
DTXSID8023846	0	COP(=O)(NC(C)=O)SC
DTXSID8023848	0	CCOCN(C(=O)CCl)c1c(C)cccc1CC
DTXSID8023890	0	COC(=O)NS(=O)(=O)c1ccc(N)cc1
DTXSID8024072	0	CN(C)C(=O)C(c1ccccc1)c1ccccc1
DTXSID8024109	0	CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1
DTXSID8024157	0	CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-]
DTXSID8024311	0	O=C([O-])CF.[Na+]
DTXSID8024317	0	Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl
DTXSID8024315	0	CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1
DTXSID8024523	0	C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
DTXSID8024993	1	O=c1[nH]c(=O)n(Cl)c(=O)n1Cl
DTXSID8025337	0	NC=O
DTXSID8025096	0	COC(=O)CCCCC(=O)OC
DTXSID8025886	0	CCOC(=O)C1OC1c1ccccc1
DTXSID8025595	0	C=CC(=O)NCNC(=O)C=C
DTXSID8025599	0	N#CSCSC#N
DTXSID8026224	0	COCCOCCOCCOC
DTXSID8026640	0	CC(C)c1cccc(C(C)C)c1
DTXSID8026488	0	C=C1C2CCC(C2)C1(C)C
DTXSID8026513	0	O=C1NC(=O)C2CC=CCC12
DTXSID8026694	0	CCCCC(CC)COC(C)=O
DTXSID8027246	0	O=C1CCCN1
DTXSID8027292	0	CCCC[Sn](Cl)(Cl)CCCC
DTXSID8027454	0	CC(=O)CC(=O)N(C)C
DTXSID8027826	0	O=C(CC(C(=O)OC1CCCCC1)S(=O)(=O)[O-])OC1CCCCC1.[Na+]
DTXSID8029157	0	CCCCCC(C=O)=Cc1ccccc1
DTXSID8029600	0	C=C(C)C(N)=O
DTXSID8029159	0	CC(C)CC(C)CC(O)CC(C)C
DTXSID8032386	0	C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]
DTXSID8031865	0	O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID8031863	0	O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID8034580	0	CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C
DTXSID8034401	0	CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C
DTXSID8034877	0	Cc1cc(C)nc(Nc2ccccc2)n1
DTXSID8035180	0	C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O
DTXSID8035423	0	Cc1ccc(C)c2ccccc12
DTXSID8037706	0	O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+]
DTXSID8040694	0	CCCCOC(=O)c1ccccc1
DTXSID8040222	0	COc1cc(OC)nc(NC(=O)[N-]S(=O)(=O)c2ncccc2OCC(F)(F)F)n1.[Na+]
DTXSID8040484	0	C=C[C@@]1(C)CC(=O)[C@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](O)[C@H](OC(C)=O)[C@@]2(C)O1
DTXSID8040721	0	O=C1CCC(C2CCCCC2)CC1
DTXSID8041610	0	O=C[C@@H](O)[C@H](O)[C@H](O)CO
DTXSID8041957	0	CCOC(OCC)OCC
DTXSID8041955	0	CCN(CCO)CCO
DTXSID8042187	0	CCCCNC(=S)NCCCC
DTXSID8042189	0	CC(C)N(c1ccccc1)C(C)C
DTXSID8042426	0	O=C(O)CC(C(=O)O)S(=O)(=O)O
DTXSID8047268	0	COc1ccc2sc(C(=O)Nc3nnn[n-]3)c(OC(C)C)c2c1.[Na+]
DTXSID8047347	0	CCN(CC)CCNc1ccc(CNC=O)c2sc3ccc(OC)cc3c(=O)c12
DTXSID9020087	0	C/C=C/c1ccc(OC)cc1
DTXSID9020112	0	CCNc1nc(Cl)nc(NC(C)C)n1
