compound	response	smiles
DTXSID0048185	0	CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3.CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3.Cl.Cl.O
DTXSID0048181	0	CC(C)(C)c1ccc(N)cc1
DTXSID0048187	0	CCC(C)(C)C1CCC(OC)CC1
DTXSID0048183	0	O=C1OC[C@H](Cc2cccc(O)c2)[C@H]1Cc1cccc(O)c1
DTXSID0048189	0	CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1
DTXSID0048210	0	O=C(Oc1ccccc1)c1ccccc1
DTXSID0048507	0	Cl.Cn1c(=O)cc(Oc2ccc(F)cc2F)c2cnc(NCC(C)(C)O)nc21
DTXSID0048505	0	Cc1[nH]nc2c1N=C(c1ccccc1Cl)c1cc([N+](=O)[O-])ccc1N2
DTXSID0048509	0	CCCN(C1CCN(C(=O)C2CCNCC2)CC1)[C@@H]1CCc2ccc(OC)cc2C1
DTXSID0051447	0	COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC
DTXSID0051493	0	Nc1cccnc1N
DTXSID0051497	0	CC1=CP(=O)(c2ccccc2)CC1
DTXSID0051499	0	C=Cc1ccncc1
DTXSID0051570	0	C=COCCCl
DTXSID0051574	0	CCCCCCS
DTXSID0051732	0	Oc1ccc2c(c1)CCC2
DTXSID0051736	0	O=CC1CC1
DTXSID0051738	0	Cl[Dy](Cl)Cl.O.O.O.O.O.O
DTXSID0051782	0	O=c1[nH]cccc1O
DTXSID0051863	0	CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O.[Cr+3]
DTXSID0051944	0	C=CC(=O)N(C)C
DTXSID0051996	0	CSc1ccc(O)cc1C
DTXSID0052043	0	Cl.ClCCN1CCOCC1
DTXSID0052124	0	B<-N1CCOCC1
DTXSID0052463	0	Nc1ccc(Cl)cc1C(=O)c1ccccc1
DTXSID0052621	0	CC=Cc1ccc(OC)c(OC)c1
DTXSID0052629	0	CC(C=O)c1ccccc1
DTXSID0052594	0	O=C1OCc2ccccc21
DTXSID0052833	0	C[As+](C)(C)CC(=O)[O-]
DTXSID0052837	0	CCc1cccc(CC)c1N(COC)C(=O)CS(=O)(=O)[O-].[Na+]
DTXSID0052542	0	CC(C)C(=O)Cl
DTXSID0052839	0	CSc1nnc(C(C)(C)C)c(=O)[nH]1
DTXSID0052596	0	COc1ccc(C#N)cc1
DTXSID0052598	0	CCN(CC)C(=O)Cl
DTXSID0052590	0	Clc1ccc2c(Cl)ccnc2c1
DTXSID0059794	0	FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID0060985	0	O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(=O)Cl
DTXSID0061826	0	FC(F)=C(F)OC(F)(F)C(F)(F)C(F)(F)F
DTXSID0073118	0	CCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID0074059	0	FC(F)OCC(F)(F)C(F)(F)F
DTXSID1020063	0	Nc1ccc([N+](=O)[O-])cc1O
DTXSID00872663	0	O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1ccc(O)cc1
DTXSID0059829	0	O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID0059871	0	NC(=O)C(F)(F)C(F)(F)F
DTXSID0059879	0	OCC(F)(F)C(F)(F)C(F)(F)C(F)F
DTXSID1020069	0	Cc1cc(N=Nc2ccccc2C)ccc1N
DTXSID00892442	0	O=C(O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F
DTXSID1020194	0	OB(O)O
DTXSID10190946	0	O=CC(F)(F)C(F)(F)C(F)(F)F
DTXSID1020148	0	ClC(Cl)(Cl)c1ccccc1
DTXSID1020221	0	CC(C)(C)c1ccc(O)cc1
DTXSID1020140	0	O=C([O-])c1ccccc1.[Na+]
DTXSID1020190	0	O=C1C(=C2Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21.[Na+].[Na+]
DTXSID1020142	0	Nc1nc(N)nc(-c2ccccc2)n1
DTXSID1020144	0	O=C(c1ccccc1)C(O)c1ccccc1
DTXSID1020350	0	COc1ccc(C)cc1N
DTXSID1020352	0	O=NN([O-])c1ccccc1.[NH4+]
DTXSID1020223	0	CC1CC(=O)O1
DTXSID1020308	0	Cl.ClCc1ccccn1
DTXSID1020354	0	N#CNC(=N)N
DTXSID1020512	0	CN(C)C(=O)Cl
DTXSID1020431	0	Clc1ccc(Cl)cc1
DTXSID1020433	0	Cl.Cl.Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl
DTXSID1020485	0	COc1cc(-c2ccc(N)c(OC)c2)ccc1N.Cl.Cl
DTXSID1020510	0	Cc1c2ccccc2c(C)c2c1ccc1ccccc12
DTXSID1020439	0	Oc1ccc(Cl)cc1Cl
DTXSID1020647	0	O=Cc1ccco1
DTXSID1020770	0	O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl
DTXSID1020697	0	CCCCCCOc1cc(C)c(O)c(C)c1C
DTXSID1020560	0	O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl
DTXSID1020516	0	CN(C)N
DTXSID1020778	0	C=C(C)[C@H]1CC=C(C)CC1
DTXSID1020699	0	CCCCCCc1ccc(O)cc1O
DTXSID1020728	0	NNCCO
DTXSID1020803	0	Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1
DTXSID1020805	0	CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O
DTXSID1020855	0	COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1
DTXSID1020807	0	Sc1nc2ccccc2s1
DTXSID1020932	0	O=C(O)c1cccnc1
DTXSID1020980	0	CCC[N+](=O)[O-]
DTXSID1020930	0	CN1CCC[C@H]1c1cccnc1
DTXSID1021081	0	O=[N+]([O-])c1ccc(Nc2ccc(Nc3ccccc3)c(S(=O)(=O)[O-])c2)c([N+](=O)[O-])c1.[Na+]
DTXSID1021031	0	O=Nc1ccc(Nc2ccccc2)cc1
DTXSID1021039	0	O=NN1CCCCCCC1
DTXSID1021087	0	O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O
DTXSID1021116	0	CCOc1ccc(NC(C)=O)cc1
DTXSID1021118	0	Cl.Nc1ccc(N=Nc2ccccc2)c(N)n1
DTXSID1021160	0	Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl
DTXSID1021241	0	CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C
DTXSID1021243	0	CCNc1cc2[o+]c3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c2cc1C.[Cl-]
DTXSID1021247	0	Cl.N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1
DTXSID1021164	0	C1CNCCN1
DTXSID1021166	0	CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2
DTXSID1021372	0	Nc1ccc(Oc2ccc(N)c(N)c2)cc1
DTXSID1021322	0	CCN(CC)C(=S)SSC(=S)N(CC)CC
DTXSID1021328	0	C1CCOC1
DTXSID1021378	0	O=C(O)C(Cl)(Cl)Cl
DTXSID1021403	0	COP(=O)(OC)OC
DTXSID1021405	0	Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-]
DTXSID1021409	0	O[Sn](c1ccccc1)(c1ccccc1)c1ccccc1
DTXSID1021455	0	O=C([O-])c1[nH]n(-c2ccc(S(=O)(=O)[O-])cc2)c(=O)c1N=Nc1ccc(S(=O)(=O)[O-])cc1.[Na+].[Na+].[Na+]
DTXSID1021586	0	CC(=O)CCC=C(C)CCC=C(C)C
DTXSID1021617	0	Cc1cccc(C(=O)O)c1
DTXSID1021299	0	COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1
DTXSID1021871	0	Oc1ccc(Cl)cc1
DTXSID1021740	0	CCCCO
DTXSID1021790	0	O=[N+]([O-])c1ccccc1O
DTXSID1021792	0	O=Cc1ccccc1O
DTXSID1021821	0	CCC(C)=NO
DTXSID1021798	0	c1ccc2ncccc2c1
DTXSID1021956	0	CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC
DTXSID1022001	0	CCOC(C)=O
DTXSID1022003	0	CCc1cccc(CC)c1
DTXSID1021877	0	OCCCl
DTXSID1021904	0	CCCCN
DTXSID1022009	0	CCCCCCNCCCCCC
DTXSID1022051	0	Cc1ccccc1C=O
DTXSID1021952	0	O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1
DTXSID1022138	0	CC/C=C/CCO
DTXSID1022053	0	Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
DTXSID1022055	0	CC(=O)OC(C)(C)C
DTXSID1022396	0	O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12
DTXSID1022421	0	COc1ccc2[nH]cc(CCNC(C)=O)c2c1
DTXSID1022265	0	CCc1cccc(CC)c1N(COC)C(=O)CCl
DTXSID1022180	0	CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O
DTXSID1022188	0	CCCCCCCCCCCC#N
DTXSID1022217	0	COc1cc(OC)c(OC)cc1C=O
DTXSID10224331	0	C=CC(=O)OCC(F)(F)C(F)F
DTXSID1022479	0	CCc1ccccc1O
DTXSID1022508	0	CCCCCCCCCCCCc1ccc(O)cc1
DTXSID1022267	0	CNC(=O)ON=C(C)SC
DTXSID1022394	0	COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1
DTXSID1023235	0	OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
DTXSID1023815	0	O=C(O)C(Br)Br
DTXSID1023817	0	C(=NC1CCCCC1)=NC1CCCCC1
DTXSID1023819	0	Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O
DTXSID1024045	0	CCOS(=O)(=O)OCC
DTXSID1023998	0	CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1
DTXSID1023869	0	CCNc1nc(NC(C)C)nc(SC)n1
DTXSID1023990	0	CCNc1nc(Cl)nc(NC(C)(C)C#N)n1
DTXSID1024049	0	O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1
DTXSID1023996	0	NC1CCCCC1
DTXSID1024091	0	CCCN(CCC)C(=O)SCC
DTXSID1024126	0	ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H](Cl)[C@H]4O[C@H]4[C@@H]3[C@@]1(Cl)C2(Cl)Cl
DTXSID1024176	0	C=C(C)C#N
DTXSID1024097	0	CCCCOCCO
DTXSID1024209	0	COP(=O)(OC)OC(Br)C(Cl)(Cl)Br
DTXSID1024124	0	COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1
DTXSID1024255	0	COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1
DTXSID1024170	0	C[N+]1(C)CCCCC1.[Cl-]
DTXSID1024259	0	CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21
DTXSID1024174	0	CCCCSP(=O)(SCCCC)SCCCC
DTXSID1024338	0	COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC
DTXSID1024629	0	COC(=O)/C=C/C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C(=O)O
DTXSID1024837	0	CCOC(C=C(C)CCC=C(C)C)OCC
DTXSID1024598	0	O=C(OCc1ccccc1)c1ccccc1O
DTXSID1024621	0	COCCOCCOC
DTXSID1024704	0	Cc1ccc(C(C)(C)C)cc1
DTXSID1024465	0	Nc1nc2ccccc2[nH]1
DTXSID1024916	0	C=CC(=O)NC(C)(C)CC(C)=O
DTXSID1025148	0	Cc1cc(C)cc(O)c1
DTXSID1024918	0	C=CCNCC=C
DTXSID1025221	0	CC(C)C(C)(C)C(C)(C)C(C)(C)S
DTXSID1025271	0	CCNc1ccccc1
DTXSID1024966	0	Nc1ccc(Cl)cc1Cl
DTXSID1025017	0	CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1
DTXSID1025279	0	C=C(C#N)C(=O)OCC
DTXSID1025433	0	N#CCCO
DTXSID1025485	0	CC(C)Nc1ccc(Nc2ccccc2)cc1
DTXSID1025306	0	CC=C1CC2C=CC1C2
DTXSID1025300	0	CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1
DTXSID1025726	0	Nc1ccccc1[N+](=O)[O-]
DTXSID1025512	0	CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccccc2)cc1.[Cl-]
DTXSID1025560	0	COc1c2ccoc2cc2oc(=O)ccc12
DTXSID1025805	0	CCCCCCCCn1sccc1=O
DTXSID1026035	0	[Na+].[S-]c1nc2ccccc2s1
DTXSID1026033	0	CCCCC(CC)COS(=O)(=O)[O-].[Na+]
DTXSID1025930	0	CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O
DTXSID1026118	0	c1ccc2c(c1)CCCC2
DTXSID1026164	0	Cc1ccccc1N
DTXSID1025809	0	CCCCCCCC/C=C\CCCCCCCC(=O)O
DTXSID1026031	0	CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
DTXSID1025857	0	c1cnc2c(c1)ccc1cccnc12
DTXSID1026457	0	CC(C)(C#N)N=NC(C)(C)C#N
DTXSID1026241	0	CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1
DTXSID1026081	0	CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1
DTXSID1026536	0	O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12
DTXSID1026293	0	Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1
DTXSID1026615	0	C=C(C)C(=O)OCCOC(=O)C(=C)C
DTXSID1026879	0	C1CCCNCC1
DTXSID1026902	1	CCCCCCCCCCCCCCCCCC[N+](C)(C)C.[Cl-]
DTXSID1026904	0	CCCCOCCOC(C)=O
DTXSID1026665	0	N#Cc1cccnc1
DTXSID1026900	0	CCCCCCCCCCCC[N+](C)(C)C.[Cl-]
DTXSID1026792	0	Cc1cccc(N)c1
DTXSID1027184	0	C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1
DTXSID1026906	0	CCCCCCCCCCCCN(C)C
DTXSID1026908	0	CCCCCCOCCO
DTXSID1027346	0	C[Sn](Cl)(Cl)Cl
DTXSID1027211	0	C=CC(C)(C)C
DTXSID1027134	0	CCCCC(CC)COP(=O)(O)OCC(CC)CCCC
DTXSID1027344	0	O=C1CCCCCCCCCCCN1
DTXSID1027267	0	CCCCCCCCCCCCCC
DTXSID1027479	0	Cc1ccc(O)c(-n2nc3ccccc3n2)c1
DTXSID1027390	0	*O.O=S(=O)(O)c1ccccc1
DTXSID1027504	0	C=C(C)C(=O)OCCN(C)C
DTXSID1027500	0	CCCOCCO
DTXSID1027263	0	CCCCCOC(C)=O
DTXSID1027342	0	[Na+].[S-]c1ccccc1
DTXSID1027429	0	OC1CCCCCCCCCCC1
DTXSID1027502	0	Cc1cc(=O)nc(C(C)C)[nH]1
DTXSID1027550	0	O=C([O-])CCl.[Na+]
DTXSID1027558	0	Cc1ccc(S(=O)(=O)N=C=O)cc1
DTXSID1027556	0	CCC(=O)[O-].CCC(=O)[O-].[Ca+2]
DTXSID1027633	0	CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O
DTXSID1027926	0	*CCCCCCCCCCCC.Oc1ccccc1
DTXSID1027924	0	*C.*C.CCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCC
DTXSID1027899	0	*C.*C.O=S(=O)([O-])c1ccccc1.[NH4+]
DTXSID1027920	0	CCCCN(CCCC)CCCCCCN(CCCC)CCCC
DTXSID1027635	0	CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C
DTXSID1027978	0	CC(C)(C)c1cc(CCC(=O)NN)cc(C(C)(C)C)c1O
DTXSID1027928	0	CCCCC(CC)CO[N+](=O)[O-]
DTXSID1029124	0	Cc1cc(C)c(C)cc1C
DTXSID1029201	0	O=S(=O)([O-])c1ccc2cc(O)ccc2c1.[K+]
DTXSID1029128	0	OCC1CCCO1
DTXSID1029170	0	CC(=O)C=C(C)C
DTXSID1029251	0	COC(=O)/C=C\C(=O)O
DTXSID1029889	0	O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
DTXSID1031462	0	CCCC[n+]1ccccc1.[Cl-]
DTXSID1031591	0	COCC(=O)O
DTXSID1029677	0	O=[Si]=O
DTXSID1030319	0	CCn1c2ccccc2c2cc(N)ccc21
DTXSID1032309	0	CCCCOCCOC(=O)COc1ccc(Cl)cc1Cl
DTXSID1032303	0	CCCC/C=C\CCCCCCCCCC=O
DTXSID1030606	0	CC1=CC(=O)[N-]S(=O)(=O)O1.[K+]
DTXSID1031626	0	CC(=O)/C=C/c1ccccc1
DTXSID1031460	0	CCCC[N+]1(C)CCCC1.[Cl-]
DTXSID1032305	0	Cl/C=C\CCl
DTXSID1032355	0	CC1(C)CON(Cc2ccccc2Cl)C1=O
DTXSID1032359	0	Cc1cc(C2CC2)nc(Nc2ccccc2)n1
DTXSID1032511	0	CCN1CN(CC)CN(CC)C1
DTXSID1032513	0	Cc1cc(C)n(CO)n1
DTXSID1032519	0	CSC(=O)c1cccc2nnsc12
DTXSID1032482	0	CCOP(=S)(Oc1cnc(C(C)(C)C)nc1)OC(C)C
DTXSID1032484	0	COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1
DTXSID1032488	0	COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C
DTXSID1032569	0	Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C
DTXSID1032640	0	CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1
DTXSID1032690	0	COC(=O)N(C(=O)N1CO[C@@]2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1
DTXSID1032642	0	CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1
DTXSID1033161	0	CNC(=O)ON=CC(C)(C)S(C)=O
DTXSID1032648	0	COP(=O)(OC)O/C(=C\Cl)c1cc(Cl)c(Cl)cc1Cl
DTXSID1033371	0	OC1CCCC1
DTXSID1032646	0	CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID1033664	0	C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
DTXSID1034187	0	CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
DTXSID1034503	0	CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C#N)cc2F)cc1
DTXSID1034260	0	CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12
DTXSID1034181	0	Cl.O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
DTXSID1034634	0	O=C(Nc1ccccc1)Nc1ccnc(Cl)c1
DTXSID1034212	0	CCCN(CC)CC1COC2(CCC(C(C)(C)C)CC2)O1
DTXSID1034210	0	CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-]
DTXSID1034501	0	CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1/C=C(\Cl)C(F)(F)F
DTXSID1035288	0	C/C=C/C=C/CCCCCCCO
DTXSID1035783	0	COC(C)(C)CCC[C@H](C)C/C=C/C(C)=C/C(=O)OC(C)C
DTXSID1036541	0	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
DTXSID1034973	0	CCON=C(CC)C1=C(O)CC(c2c(C)cc(C)cc2C)CC1=O
DTXSID1034929	0	Cc1cc(C)c(C2=C(OC(=O)CC(C)(C)C)C3(CCCC3)OC2=O)c(C)c1
DTXSID1036545	0	O[Si](c1ccccc1)(c1ccccc1)c1ccccc1
DTXSID10370988	0	C=CCOC(F)(C(F)(F)F)C(F)(F)F
DTXSID1034769	0	CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1
DTXSID1037567	0	CCc1cccc(C)c1N(C(=O)CS(=O)(=O)O)C(C)COC
DTXSID1037806	0	Nc1nc(N)nc(Cl)n1
DTXSID10379254	0	FC(F)(F)C(F)(F)C(F)(F)CC1CO1
DTXSID10379835	0	NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID10379850	0	FC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)F
DTXSID10379991	0	OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID10382147	0	OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID1037303	0	O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID1037565	0	Cc1ccccc1C(=O)Nc1cccc(OC(C)C)c1
DTXSID1038298	0	Oc1ccc2ccc3cccc4ccc1c2c34
DTXSID1038321	0	O=C(O)c1cccc(Oc2ccccc2)c1
DTXSID1038822	0	CC(C)(COC(=O)c1ccccc1)COC(=O)c1ccccc1
DTXSID1038876	0	O=C(Oc1ccccc1)c1ccc2ccccc2c1O
DTXSID1038824	0	OC1OCCOC1O
DTXSID1038666	0	CCOP(=O)(OCC)Oc1nc(Cl)c(Cl)cc1Cl
DTXSID1038743	0	Cc1ccc2[nH]nnc2c1
DTXSID1038795	0	C[SiH](O[Si](C)(C)C)O[Si](C)(C)C
DTXSID1040245	0	OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl
DTXSID1040110	0	CCOC(=O)CC
DTXSID1040114	0	C=CC(=O)NC(C)(C)C
DTXSID1040112	0	CCCCCCC(=O)OCC
DTXSID1040320	0	COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-]
DTXSID1040164	0	CC(=O)CC(N)=O
DTXSID1040326	0	O=C(O)CC(O)(CC(=O)O)C(=O)O.Oc1cccc2cccnc12
DTXSID1040619	0	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C
DTXSID1040372	0	Fc1ccc([C@@]2(Cn3cncn3)O[C@@H]2c2ccccc2Cl)cc1
DTXSID1040611	0	COCCOCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C
DTXSID1040792	0	Cc1ncc(CO)c(CO)c1O.Cl
DTXSID1040794	0	O.O.O.O.[Na+].[O-]c1ccccc1-c1ccccc1
DTXSID1040661	0	CC(C)(Oc1ccc(Cl)cc1)C(=O)O
DTXSID1040742	0	C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F
DTXSID1041184	0	C=C1CC[C@H]2C[C@@H]1C2(C)C
DTXSID1041188	0	CC(=Cc1ccccc1)[N+](=O)[O-]
DTXSID1041261	0	C=CCOCC(O)CCl
DTXSID1041423	0	C=CN1CCCCCC1=O
DTXSID1041265	0	CCCCCCCCC(CO)CCCCCC
DTXSID1041263	0	Cc1c(Cl)cccc1[N+](=O)[O-]
DTXSID1041502	0	Cc1cc(O)c(C(C)(C)C)cc1C(C)(C)C
DTXSID1041506	0	Oc1ccc(Cl)cc1C1CCCC1
DTXSID1041425	0	CCC/C=C/C=O
DTXSID1041421	0	COc1cc(OC)c2ccc(=O)oc2c1
DTXSID1041346	0	CCOC(=O)COc1ccc(Cl)cc1Cl
DTXSID1041508	0	Cc1cc(Cl)ccc1N
DTXSID1041550	0	CC(C)=CCC[C@H](C)CCO
DTXSID1041639	0	Cc1ccc(S(=O)(=O)[O-])c(C)c1.[Na+]
DTXSID1041267	0	CCOCC(C)O
DTXSID1041847	0	CCCCOC(=O)CCCCCCCCC(=O)OCCCC
DTXSID1041396	0	CCC(C)S
DTXSID1041891	0	c1ccc(Cc2ccccc2)cc1
DTXSID1041920	0	CCCCC(CC)COCCO
DTXSID1041978	0	O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1F
DTXSID1041970	0	CC12CCC(C1)C(C)(C)C2O
DTXSID1042154	0	CN(C)c1ccc(/N=N/c2ccccc2C(=O)O)cc1
DTXSID1044221	0	CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O=S(=O)(O)O
DTXSID1044352	0	COC(=O)Cc1ccccc1
DTXSID1042443	0	CCOP(=S)(OCC)SCS(=O)(=O)C(C)(C)C
DTXSID1042445	0	CCNc1nc(NC(C)(C)C)nc(OC)n1
DTXSID1044227	0	CCCN[C@H]1CCc2nc(N)sc2C1.Cl.Cl.O
DTXSID1043910	0	CO[Si](CCC1CCC2OC2C1)(OC)OC
DTXSID1042499	0	Cl[Bi](Cl)(c1ccccc1)(c1ccccc1)c1ccccc1
DTXSID1042491	0	CCCCC[Si](OCC)(OCC)OCC
DTXSID1044487	0	CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-]
DTXSID1044481	0	O=C1CCCCCN1SSN1CCCCCC1=O
DTXSID1044435	0	CCN(CC)CCOC(=O)c1ccc(N)cc1.Cl
DTXSID1044437	0	Nc1cc(N)cc(C(=O)O)c1
DTXSID1044489	0	CC(=O)C(Cl)C(=O)N(C)C
DTXSID1044354	0	CCCCN(CCO)CCO
DTXSID1044356	0	OCCNCc1ccccc1
DTXSID1044514	0	CCCCCCOC(=O)c1ccc(O)cc1
DTXSID1044564	0	CN(C)CCCN(C)CCCN(C)C
DTXSID1044697	0	C#CC(O)C(CC)CCCC
DTXSID1044568	0	O=C1CCCCCCCCCCC(=O)OCCO1
DTXSID1044518	0	CC1(C)C2=CCCC(C)(C)[C@]23CC[C@H]1C3
DTXSID1044643	0	C[N+](C)(C)CC1CO1.[Cl-]
DTXSID1044693	0	O=C([O-])c1ccccc1.O=C([O-])c1ccccc1.[Mg+2]
DTXSID1044560	0	O=[N+]([O-])C1(Br)COCOC1
DTXSID1044772	0	CC(C)=CCCC(C)CCOC=O
DTXSID1044776	0	C=CC(=O)OCCC#N
DTXSID1044774	0	O=C1CCCCCCCCCCCC(=O)OCCO1
DTXSID1044720	0	Cc1ccnc(N)c1
DTXSID1044770	0	COc1ccc(COC(C)=O)cc1
