compound	response	smiles
DTXSID3020960	0	O=[N+]([O-])c1ccc2c3c(cccc13)CC2
DTXSID3020964	0	O=[N+]([O-])c1ccccc1
DTXSID3021148	0	Cl.NNc1ccccc1
DTXSID3021643	0	CCCCCCCC=O
DTXSID3021770	0	CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1
DTXSID3022162	0	N#Cc1cc(Br)c(O)c(Br)c1
DTXSID3022320	0	C(=C(c1ccccc1)c1ccccc1)c1ccccc1
DTXSID3022370	0	CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
DTXSID3022536	1	CC(C)(c1ccccc1)c1ccc(O)cc1
DTXSID3022409	1	O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1
DTXSID3022455	0	COC(=O)c1ccccc1C(=O)OC
DTXSID3023897	0	CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1
DTXSID3023685	0	Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1
DTXSID3023899	0	CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]
DTXSID3024154	0	CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O
DTXSID3024239	0	CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl
DTXSID3024940	0	N#CC(Br)Br
DTXSID3025469	0	CC(C)CCO
DTXSID3025540	0	CC[Hg]Sc1ccccc1C(=O)[O-].[Na+]
DTXSID3025881	0	Nc1ccccc1N
DTXSID3026564	0	CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC
DTXSID3026560	0	O=C(O)c1cc2ccccc2cc1O
DTXSID3026691	0	CC(=O)OCC(COC(C)=O)OC(C)=O
DTXSID3026697	0	CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC
DTXSID3027320	0	O=[N+]([O-])c1ccc([O-])cc1.[Na+]
DTXSID3027403	0	CCCC[Sn](Cl)(CCCC)CCCC
DTXSID3029572	1	CC1COc2ccccc2N1C(=O)C(Cl)Cl
DTXSID3029653	0	N#C[S-].[NH4+]
DTXSID3031860	0	O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID3031864	0	O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID3032464	0	CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl
DTXSID3032389	0	CC(C)=CCCC(C)=CCCC(C)=CCO
DTXSID3032622	0	Cc1cc(=O)[nH]o1
DTXSID3032549	0	CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1
DTXSID3032751	0	N=C1NC(=N)c2cc3ccccc3cc21
DTXSID3032628	0	COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C
DTXSID3033307	0	CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-]
DTXSID3034113	0	C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
DTXSID3034165	0	CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O
DTXSID3034612	0	CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1
DTXSID3034872	0	Nc1cnn(-c2ccccc2)c(=O)c1Cl
DTXSID3035266	0	CC/C=C\CCCCCCCCCCOC(C)=O
DTXSID3036286	0	CC(C)=CCCC(C)=CC#N
DTXSID3036288	0	CCCCCCCCCCC(CO)CCCCCCCC
DTXSID3034618	0	CCOC(=O)COc1cc(-n2ncc(C(F)(F)F)c(C)c2=O)c(F)cc1Cl
DTXSID3036496	0	C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
DTXSID3037208	0	O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+]
DTXSID3037094	1	CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
DTXSID3037757	0	C=CCCCCCCCCC=O
DTXSID3038939	0	NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID3038808	0	C=C[Si]1(C)O[Si](C)(C=C)O[Si](C)(C=C)O[Si](C)(C=C)O1
DTXSID3040728	0	CCCCOP(=O)(O)OCCCC
DTXSID3041293	0	CN(C)Cc1ccccc1O
DTXSID3040776	0	O.O.O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12
DTXSID3040722	0	OC1CCC(C2CCCCC2)CC1
DTXSID3041376	0	CCCCCCCCCCCCCN1CC(C)OC(C)C1
DTXSID3041409	0	O=C(CCl)Nc1ccccc1
DTXSID3041405	0	NC(=O)c1ccc([N+](=O)[O-])cc1Cl
DTXSID3041665	0	CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-]
DTXSID3041794	0	CCCCCC(C)OC(=O)COc1ccc(Cl)c2cccnc12
DTXSID3041617	0	O=C(Nc1cccc(Cl)c1)OCC#CCCl
DTXSID3041619	0	COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C
DTXSID3042180	0	CNC(=O)Nc1ccc(Cl)c(Cl)c1
DTXSID3042261	0	O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1
DTXSID3042500	0	F[Sn](c1ccccc1)(c1ccccc1)c1ccccc1
DTXSID3044205	0	COCCCOc1ccnc(CS(=O)c2nc3ccccc3[n-]2)c1C.[Na+]
DTXSID3042633	0	CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21.Cl
DTXSID3042477	0	Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1
DTXSID3044544	0	O=C(Nc1cccc([N+](=O)[O-])c1)c1cc2ccccc2cc1O
DTXSID3044590	0	O=C1OC2(c3ccccc31)c1cc(Br)c(O)c(Br)c1Oc1c2cc(Br)c(O)c1Br
DTXSID3044623	0	C=CC(=O)OCCCCO
DTXSID3044833	0	CCC(=O)OC(C)(C)C1CC=C(C)CC1
DTXSID3044962	0	Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1
DTXSID3044966	0	CC(C)CC(C)N(c1ccccc1)c1ccc(N)cc1
DTXSID3047132	0	CSCCCN=C=S
DTXSID3047138	0	CC(C)(C)c1ccccc1
DTXSID3047342	0	COc1cccc(-c2ccc(/C=C\CN3CCCCCC3)cc2Cl)c1.Cl
DTXSID3047344	0	CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O.CS(=O)(=O)O
DTXSID3047425	0	CCCCc1ccc(O)cc1
DTXSID3047558	0	C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID3047504	0	CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1.O=C(O)/C=C\C(=O)O
DTXSID3047477	0	C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
DTXSID3047429	0	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+]
DTXSID3047681	0	CCC(=O)C(=O)CC
DTXSID3047683	0	CC1(O)CSC(C)(O)CS1
DTXSID4020290	0	Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C
DTXSID4020296	0	Cl.Nc1ccc(Cl)cc1
DTXSID4020450	0	OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl
DTXSID4020375	0	Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1
DTXSID4020458	0	CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl
DTXSID4020379	1	C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
DTXSID4020666	0	OCC1CO1
DTXSID4020618	0	Cl.N#Cc1ccc(C2CCCc3cncn32)cc1
DTXSID4020791	0	CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
DTXSID4020828	0	COc1ccc(O)cc1
DTXSID4020822	0	CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
DTXSID4020957	0	Nc1ccc(N)c([N+](=O)[O-])c1
DTXSID4020870	0	Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1
DTXSID4021135	0	Oc1ccc2ccccc2c1N=Nc1ccccc1
DTXSID4021218	0	O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
DTXSID4021185	0	C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
DTXSID4021268	0	CCNc1nc(Cl)nc(NCC)n1
DTXSID4021395	0	CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]
DTXSID4021478	1	C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C
DTXSID4021559	0	CC(C)(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1O
DTXSID4021715	0	CC1=CC(=O)c2ccccc2C1=O
DTXSID4021553	0	CCCCCCCCCC=O
DTXSID4021717	0	Cc1cc(O)ccc1Cl
DTXSID4021975	0	c1ccc(Nc2ccccc2)cc1
DTXSID4021977	0	CCc1ccc(O)cc1
DTXSID4021894	0	OC1CCCCC1
DTXSID4021848	0	CCNc1cccc(C)c1
DTXSID4022153	0	CCCC[Sn](CCCC)(CCCC)CCCC
DTXSID4022311	0	COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1
DTXSID4022361	0	C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O
DTXSID4022442	1	CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1
DTXSID4022446	0	Oc1ccccc1Cc1ccccc1O
DTXSID4022525	1	CCCCC(CC)COC(=O)c1ccc(O)cc1
DTXSID4022448	0	CCc1cccc(C)c1N(C(=O)CCl)C(C)COC
DTXSID4022527	0	CCCOC(=O)c1ccc(O)cc1
DTXSID4022523	1	CCCCCCCOC(=O)c1ccc(O)cc1
DTXSID4022529	0	COC(=O)c1ccc(O)cc1
DTXSID4022731	0	NC(=O)N1c2ccccc2C=Cc2ccccc21
DTXSID4022367	1	C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O
DTXSID4022369	1	C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
DTXSID4023200	0	Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1
DTXSID4022999	1	C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1
DTXSID4023202	0	N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
DTXSID4023412	0	CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)C12.O.O
DTXSID4024018	0	COc1c(Cl)ccc(Cl)c1C(=O)O
DTXSID4024062	0	Cc1ccc(O)cc1C
DTXSID4024270	0	CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1
DTXSID4024195	0	Cc1cc(Cl)ccc1OCC(=O)O
DTXSID4024272	0	CSc1nc(NC(C)C)nc(NC(C)C)n1
DTXSID4024274	0	CC(C)N(C(=O)CCl)c1ccccc1
DTXSID4024276	0	C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1
DTXSID4026181	0	O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O
DTXSID4026214	0	O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1
DTXSID4027072	0	[Na+].[O-]c1ccccc1
DTXSID4027236	0	Cc1cccc([N+](=O)[O-])c1[N+](=O)[O-]
DTXSID4027282	0	ClP(Cl)c1ccccc1
DTXSID4027525	0	CCCCC(CC)C(=O)[O-].[K+]
DTXSID4027781	0	O=S(=O)([O-])c1ccc(Nc2nc(Nc3ccc(C=Cc4ccc(Nc5nc(Nc6ccc(S(=O)(=O)[O-])cc6)nc(N(CCO)CCO)n5)cc4S(=O)(=O)[O-])c(S(=O)(=O)[O-])c3)nc(N(CCO)CCO)n2)cc1.[Na+].[Na+].[Na+].[Na+]
DTXSID4027608	0	CCNc1nc(Cl)nc(NC(C)(C)C)n1
DTXSID4029698	0	O=S(=O)([O-])OOS(=O)(=O)[O-].[Na+].[Na+]
DTXSID4031980	1	Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1
DTXSID4032580	0	CO/N=C(/C(=O)OC)c1ccccc1CO/N=C(\C)c1cccc(C(F)(F)F)c1
DTXSID4032611	0	CCCSP(=O)(OCC)SCCC
DTXSID4032613	0	COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1
DTXSID4032667	0	CC(C)[C@H](C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1
DTXSID4034497	0	CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1
DTXSID4034576	0	O=C(CBr)c1ccc(O)cc1
DTXSID4034948	0	CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1
DTXSID4035708	0	*C.CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-]
DTXSID4034653	0	CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl
DTXSID4038922	0	CC(C)(c1cc(Br)c(OCCO)c(Br)c1)c1cc(Br)c(OCCO)c(Br)c1
DTXSID4040268	0	CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)OC(C)C
DTXSID4040002	0	CCCCOC(=O)c1ccccc1C(=O)O
DTXSID4040713	1	CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1
DTXSID4040767	0	O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O
DTXSID4041367	0	N#CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
DTXSID4041527	0	CC1(C)CC(=O)CC(C)(C)N1
DTXSID4041600	1	COP(=S)(NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-]
DTXSID4042123	1	CC(=O)[O-].CC(=O)[O-].[Hg+2]
DTXSID4042090	0	CCCCCCCCCCCCN(CCO)CCO
DTXSID4042129	0	Cl[Hg]c1ccccc1
DTXSID4041995	0	c1coc(-c2nc3ccccc3[nH]2)c1
DTXSID4042206	0	CCCCCCCCCCCCN1CCCC1=O
DTXSID4042418	1	CCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
DTXSID4042256	0	OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1
DTXSID4042462	0	IC(I)=C(I)I
DTXSID4044379	0	Cl[Au](Cl)Cl
DTXSID4044161	0	Cl[Sb](Cl)Cl
DTXSID4044402	0	CC(=O)CC(=O)OC(C)(C)C
DTXSID4044581	0	CCc1ccc(O)c(C(C)(C)C)c1
DTXSID4044585	0	O=C1CN(N=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)[N-]1.[Na+]
DTXSID4044668	0	CC1=Nc2ccc3ccccc3c2C1(C)C
DTXSID4044872	0	c1cc(OCC2CO2)ccc1Cc1ccc(OCC2CO2)cc1
DTXSID4044589	0	COC(=O)CCCC(=O)O
DTXSID4044955	0	O=C([O-])c1cccnc1.[Na+]
DTXSID4047127	1	CCC(C)(C)C1CCC(=O)CC1
DTXSID4047252	0	O=C(N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)N1C[C@@H](O)[C@@H](O)C1)c1cc2cc(Cl)ccc2[nH]1
DTXSID4047337	0	CCOc1cccc(-n2cc(C(=O)N3CCN(c4cc(C(=O)[O-])c5ccccc5c4)CC3)nc2-c2ccc(C)cc2)c1.[Na+]
DTXSID4047387	0	CC(=O)NC1(c2cccc(F)c2)CCN(CC[C@@]2(c3ccc(Cl)c(Cl)c3)CN(c3ccccc3)C(=O)CO2)CC1.O=C(O)CCC(=O)O
DTXSID4047381	0	CCCOc1sc(C(=O)N2CCC(c3cc(CN)ccc3F)CC2)c(C)c1Br.Cl
DTXSID4047418	0	CC/C=C\CCOC(C)OCC
DTXSID4047462	0	CC1=CCC2C(C1)C2(C)C
DTXSID4047545	0	CCCCCCCCCCCSCC(=O)O
DTXSID4047882	0	O=C(Oc1ccccc1)c1ccc(O)cc1
DTXSID4048191	0	CCc1cc(Cc2cc(CC)c(N)c(CC)c2)cc(CC)c1N
DTXSID4048195	0	CCCCCCOc1ccc(O)cc1
DTXSID4048511	0	COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)CC(F)(F)C(=O)N2C
DTXSID4048519	1	CN1C(=O)N(c2ccccc2Br)Cc2cnc(Nc3ccc4c(c3)OCC(CO)O4)nc21
DTXSID5020154	1	Oc1ccc(Cl)cc1Cc1ccccc1
DTXSID5020233	0	C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12
DTXSID5020283	0	Nc1ccc(Cl)cc1N
DTXSID5020029	0	C=CC#N
DTXSID5020310	0	O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1
DTXSID5020449	0	COP(=O)(OC)OC=C(Cl)Cl
DTXSID5020239	0	CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
DTXSID5020366	0	CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C
DTXSID5020576	1	C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C
DTXSID5020570	0	O=C1O[C@H]([C@H](O)CO)C([O-])=C1O.[Na+]
DTXSID5020607	0	CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC
DTXSID5020653	0	CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-]
DTXSID5020730	0	Oc1cccc2cccnc12
DTXSID5020811	0	[Cl-].[Cl-].[Hg+2]
DTXSID5020819	0	COc1nn(CSP(=S)(OC)OC)c(=O)s1
DTXSID5020867	0	Cc1cc(Cc2ccc(N)c(C)c2)ccc1N
DTXSID5021097	0	CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12.Cl
DTXSID5021126	0	c1ccc2c(c1)Nc1ccccc1S2
DTXSID5021201	0	CCCOC(=O)c1cc(O)c(O)c(O)c1
DTXSID5021209	1	CCCc1cc(=O)[nH]c(=S)[nH]1
DTXSID5021413	0	O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr
DTXSID5021590	0	CCCCCCCCCCCC(=O)O
DTXSID5021835	0	CN(C)c1ccc(C=O)cc1
DTXSID5021885	0	CC(O)CC(C)(C)O
DTXSID5022308	1	O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
DTXSID5022437	1	CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1
DTXSID5022439	1	O=C(O)c1ccccc1C(c1ccc(O)cc1)c1ccc(O)cc1
DTXSID5022510	0	Cc1cc(Cl)ccc1O
DTXSID5023243	0	Cc1cccc(Nc2ccccc2C(=O)O)c1C
DTXSID5023035	0	COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
DTXSID5023324	0	Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1
DTXSID5023322	1	CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C
DTXSID5023796	0	N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO
DTXSID5023792	0	Cc1ccc([N+](=O)[O-])cc1
DTXSID5023902	0	c1ccc2cc3c(ccc4ccccc43)cc2c1
DTXSID5023950	0	CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2
DTXSID5024182	0	COCCO
DTXSID5024059	0	Cc1cc(-c2ccc(N)c(C)c2)ccc1N
DTXSID5024344	0	CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C
DTXSID5024394	0	CC(=O)O
DTXSID5024687	0	CC(C)(C)c1ccc(O)c(O)c1
DTXSID5024891	0	Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
DTXSID5025021	0	O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1
DTXSID5025023	0	C1=CC2C3C=CC(C3)C2C1
DTXSID5025231	0	Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O
DTXSID5025607	0	C=CCc1ccc(OC)c(OC)c1
DTXSID5025730	0	O=[N+]([O-])c1c2ccccc2cc2ccccc12
DTXSID5025861	0	Nc1ccccc1C(=O)OCCc1ccccc1
DTXSID5026251	0	c1ccc(P(c2ccccc2)c2ccccc2)cc1
DTXSID5026548	0	CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1
DTXSID5026706	0	c1ccc(OCCOc2ccccc2)cc1
DTXSID5027142	0	FC(F)(F)c1ccc(Cl)c(Cl)c1
DTXSID5027061	1	Oc1ccc2ccccc2c1
DTXSID5027198	0	CN1C(=O)c2ccccc2C1=O
DTXSID5027308	0	CCCCC(CC)C(=O)Cl
DTXSID5027356	0	C=C[Si](OCCOC)(OCCOC)OCCOC
DTXSID5027774	0	O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Fe+3].[Na+]
DTXSID5029136	0	CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccccc1
DTXSID5031131	0	CCCCCOC(=O)c1ccccc1C(=O)OCCCCC
DTXSID5029265	0	COc1cc(NC(=O)CC(C)=O)c(OC)cc1Cl
DTXSID5032442	0	O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)nc1
DTXSID5032315	1	CCCCCCCCn1sc(Cl)c(Cl)c1=O
DTXSID5032498	0	Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
DTXSID5032361	0	N#CC(Br)(Br)C(N)=O
DTXSID5032365	0	N#Cc1c(Cl)cccc1Cl
DTXSID5032577	0	Cc1c(F)c(F)c(COC(=O)[C@H]2[C@@H](/C=C(\Cl)C(F)(F)F)C2(C)C)c(F)c1F
DTXSID5033836	0	CCCCCCCCCc1ccc(O)cc1
DTXSID5034723	0	CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1
DTXSID5034773	0	O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(OC(F)(F)C(F)OC(F)(F)F)c(Cl)c1
DTXSID5035589	0	CCCCCCCCCC[N+](C)(CCCCCCCCCC)CCC[Si](OC)(OC)OC.[Cl-]
DTXSID5035616	0	O=[N+]([O-])c1ccccc1[O-].[Na+]
DTXSID5035957	0	CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1
DTXSID5037028	0	CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-]
DTXSID5034981	0	CCCC[Sn](CCCC)(CCCC)OC(=O)c1ccccc1
DTXSID5037571	0	COP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1
DTXSID5037731	0	Oc1ccc(C2(c3ccc(O)cc3)c3ccccc3-c3ccccc32)cc1
DTXSID5037498	0	CCOP(=S)(OCC)SCn1nnc2ccccc2c1=O
DTXSID5037494	0	CC(C)Nc1nc(N)nc(Cl)n1
DTXSID5037523	0	CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1
DTXSID5037739	1	Oc1ccc(Nc2ccccc2)cc1
DTXSID5038888	0	CCNc1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(N(CC)CC)cc2)c2ccccc12.[Cl-]
DTXSID5041275	0	CCCCCCCCCCCC(=O)OCC(O)CO
DTXSID5040708	0	CCCCCCc1ccc(N)cc1
DTXSID5041308	0	OCC(c1ccc(Cl)cc1)c1ccc(Cl)cc1
DTXSID5041306	1	O=C(c1ccc(O)cc1O)c1ccc(O)cc1O
DTXSID5041641	0	Cc1ccc(C)c(S(=O)(=O)O)c1
DTXSID5041512	0	NC(=O)Nc1ccc(Cl)cc1
DTXSID5041691	0	CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C
DTXSID5041772	0	O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c(Cl)c1
DTXSID5041728	0	CCOc1ccc(N=Nc2ccc(C=Cc3ccc(N=Nc4ccc(OCC)cc4)cc3S(=O)(=O)[O-])c(S(=O)(=O)[O-])c2)cc1.[Na+].[Na+]
DTXSID5041851	0	CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1
DTXSID5042299	0	CC(C)c1ccc(O)cc1
DTXSID5042243	0	CCCCCCCC/C=C\CCCCCCCC(=O)N(C)CC(=O)O
DTXSID5041778	0	CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
DTXSID5042459	0	CCCCCCCCCCCCCC[n+]1ccccc1.[Br-]
DTXSID5042089	0	CCCCCCCCCCCCSC#N
DTXSID5042249	0	O=[As]c1ccccc1
DTXSID5044366	0	CCCCCCCCCCCC[N+](C)(C)C.[Br-]
DTXSID5044520	0	CCOC(=O)c1ccccc1C(=C1C=C(Br)C(=O)C(Br)=C1)c1cc(Br)c(O)c(Br)c1
DTXSID5044576	0	CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC
DTXSID5044528	0	O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1
DTXSID5044607	1	CCC(C)OC(=O)c1ccc(O)cc1
DTXSID5044815	0	CCCCOC(=O)CCCCCCCC(=O)OCCCC
DTXSID5044817	0	CC1C2CC(CC2C2CCCC(O)C2)C1(C)C
DTXSID5044865	0	CCCCCCCCCCCCCCN(CCO)CCO
DTXSID5044786	0	CCC(Cc1ccccc1)(C(=O)c1ccc(N2CCOCC2)cc1)N(C)C
DTXSID5044992	0	CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O
DTXSID5047035	0	CCCCCCC/C=C/C=O
DTXSID5047160	0	C=CC(C)(CCC=C(C)C)OC(=O)CC(C)C
