compound	response	smiles
DTXSID1046631	1	CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1.Cl.Cl
DTXSID1046427	1	COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC.Cl.Cl
DTXSID1046637	0	O=C([O-])c1cc(O)c2c3nc4ccccc4oc-3cc(=O)c2n1.[Na+]
DTXSID1046550	0	Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O.Cl.Cl
DTXSID1046633	0	CCCSSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N
DTXSID1046552	0	CC(=O)O.CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O
DTXSID1046556	0	O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c1
DTXSID1046639	0	Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2
DTXSID1046479	0	CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1
DTXSID1046500	0	O=C([O-])CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(Cl)c2)[C@H](O)C[C@@H]1O.[Na+]
DTXSID1046502	0	Cl.NC1=NCC2c3ccccc3Cc3ccccc3N12
DTXSID1046766	0	CCC(=O)O[C@]1(c2ccccc2)CCN(C)C[C@H]1C
DTXSID1046685	0	O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2
DTXSID1046768	0	O=C1C(I)=CC(=C(c2cc(I)c([O-])c(I)c2)c2ccccc2C(=O)[O-])C=C1I.[Na+].[Na+]
DTXSID1046710	0	Cl.NCC(O)c1cccc(O)c1
DTXSID1046712	0	NC(=O)OC[C@@H]1[C@H](NC(=O)/C(=N\OCC(=O)[O-])c2csc(N)n2)C(=O)N1S(=O)(=O)[O-].[Na+].[Na+]
DTXSID1046687	0	COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2n1
DTXSID1046714	0	CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1
DTXSID1046681	0	COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1
DTXSID1046841	0	COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C.Cl
DTXSID1046689	0	COc1cc(C)c(Cc2cnc(N)nc2N)cc1OC
DTXSID1046683	1	CC(=O)O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1
DTXSID1046716	0	COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1
DTXSID1046760	0	CCOc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341
DTXSID1046764	0	CCC(N)Cc1c[nH]c2ccccc12
DTXSID1046891	0	Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br
DTXSID1046895	0	NC1=NC(=O)N2CC12
DTXSID1046920	0	CC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1
DTXSID1046922	1	C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC
DTXSID1046843	1	Cc1cc(O)c2c(c1)O[C@@]1(C)CC[C@H]3C(C)(C)CCCC34CO[C@@H]2[C@H]41
DTXSID1046845	0	CC(CN1c2ccccc2Sc2cccnc21)N(C)C.Cl
DTXSID1047029	0	FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(C1(F)F)C(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C12F
DTXSID1046970	1	CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc(O)cc2C1=O
DTXSID1046847	1	CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1.Cl
DTXSID1046849	0	CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1.Cl
DTXSID1046974	0	OCCSc1ccccc1
DTXSID1046976	0	Cc1cc(=O)oc2cc(O)ccc12.O
DTXSID1047071	0	Cc1ccccc1CCO
DTXSID1047075	0	Cc1cnc(C)c(C)n1
DTXSID1046924	0	COC(=O)CCC[N+](C)(C)C.[Cl-]
DTXSID1046926	0	CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCC(=O)N1)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(N)=O
DTXSID1047156	0	CCC(C)C1N=C(C)C(C)S1
DTXSID1047281	0	CC(C)(O)c1ccc(CNC(=O)c2cccnc2Oc2ccc3nonc3c2)cc1
DTXSID1047102	1	CC(=O)O.CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C
DTXSID1047104	0	CC/C=C\CC/C=C/C=O
DTXSID1047106	0	CC(C)=CCCC(C)CC(=O)O
DTXSID1047108	0	SC1CCCC1
DTXSID1047152	0	CCCC(=O)OC/C=C(\C)CCC=C(C)C
DTXSID1047283	1	CC[C@H]1CC[C@H](NCc2cc3c(cc2OC)[C@H]2C[C@H]2C(=O)N3C)[C@H](c2ccccc2)N1
DTXSID1047150	0	CC(C)(C)OC(=O)c1ccccc1C(=O)O
DTXSID1047316	0	CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl
DTXSID1047289	0	CCCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(Cc3ccccn3)nc2c(=O)[nH]1
DTXSID1047158	0	CCCCCC(C)O
DTXSID1047239	0	C=CC(C)(O)CC/C=C(/C)CCC=C(C)C
DTXSID1047318	0	NC(=O)N(O)[C@@H]1COc2cc(OCc3ccccc3)ccc21
DTXSID1047310	0	Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1
DTXSID1047362	1	CCOC(=O)[C@]1(c2ccccc2)Oc2ccccc2[C@@H]1N
DTXSID1047360	1	CCOC(=O)COc1ccc2c(c1)CC(NCC(O)c1cccc(Cl)c1)CC2.Cl
DTXSID1047312	0	N#Cc1ccc(N(CC(N)=O)CC(F)(F)F)cc1C(F)(F)F
DTXSID1047287	0	COCc1nnc(-c2ccc[n+]([O-])c2)n1-c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12
DTXSID1047285	0	O=C(N[C@H]1CN2CCC1CC2)c1ccc2c(c1)OCCO2
DTXSID1047366	1	O=C(Nc1ccc2[nH]ccc2c1)c1cc2cc(F)ccc2n1Cc1cccc(F)c1
DTXSID1047368	0	COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COc1cc(=O)n3cccc(OCCN4CCCCC4)c3n1)C2=O
DTXSID1047528	0	CCCCC(CC)COC(=O)CCCCC(=O)OCc1ccccc1
DTXSID1047443	0	COc1cc(C)cc(O)c1
DTXSID1047447	0	NNC(=O)OCc1ccccc1
DTXSID1047491	0	CSc1cnccn1
DTXSID1047493	0	COc1ccc(OC)c(C(O)CNC(=O)CN)c1.Cl
DTXSID1047570	0	C[C@@H]1C[C@H](O)CC(C)(C)C1
DTXSID1047576	0	CN1C(=O)CC[C@H]1c1cccnc1
DTXSID1047497	0	CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC
DTXSID1047578	0	FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI
DTXSID1047574	0	C=CC(C)(CCC=C(C)C)OC(=O)CC
DTXSID1047524	0	NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O.O=S(=O)(O)O
DTXSID1047601	0	CC(C)(O)Cc1ccccc1
DTXSID1047609	0	CCCCC1CCC(=O)O1
DTXSID1047603	0	CC(C)CC(=O)OCc1ccccc1
DTXSID1047780	0	CNC(C)(C)Cc1ccccc1.CNC(C)(C)Cc1ccccc1.O=S(=O)(O)O
DTXSID1047651	0	CCCCCCCCC(=O)OCC
DTXSID1047655	0	CCCCCCCC#N
DTXSID1047605	0	O=C(C=Cc1ccccc1)OCCc1ccccc1
DTXSID1047782	0	Cl.c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1
DTXSID1047659	0	CCCCCC=CCC(=O)OC
DTXSID1047788	0	Cl.O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O
DTXSID1047811	0	CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=S(=O)(O)O
DTXSID1047813	0	CC(N)C12CC3CC(CC(C3)C1)C2.Cl
DTXSID1047784	0	Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O.Cl
DTXSID1047786	0	CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2.Cl
DTXSID1047815	0	CC(C)(N)Cc1ccc(Cl)cc1.Cl
DTXSID1047817	0	COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC.Cl.Cl.Cl
DTXSID1047819	1	Cl.O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1
DTXSID1047869	1	COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2.O.[Cl-]
DTXSID1047944	1	CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Cl-]
DTXSID1047946	1	CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F
DTXSID1047940	0	CC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
DTXSID1047942	0	CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
DTXSID1047948	1	CCCCCCn1cc[n+](C)c1.[Cl-]
DTXSID1048170	1	CC(C)(C)c1csc(-c2cc3cc(OCc4ccccc4CC(=O)O)ccc3o2)n1
DTXSID1048172	1	O=C(O)/C=C/C(=O)O.O=C1c2ccccc2C(=O)N1CCc1noc(-c2ccc(CN3CCCCCC3)s2)n1
DTXSID1048174	0	Cc1oc2c(NC(=O)c3c(Cl)cccc3Cl)cccc2c1C(C)(C)O
DTXSID1048176	0	Cc1occc1C(=O)Nc1ccc(C(=O)N2CCC(F)(F)/C(=C\C(=O)N3CCC(N4CCCCC4)CC3)c3ccccc32)cc1.Cc1occc1C(=O)Nc1ccc(C(=O)N2CCC(F)(F)/C(=C\C(=O)N3CCC(N4CCCCC4)CC3)c3ccccc32)cc1.O=C(O)/C=C/C(=O)O
DTXSID1048178	0	CCCCc1nc2cccnc2n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[Na+]
DTXSID1048592	0	CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccn4ncccc43)CS[C@H]12)c1nsc(N)n1.Cl
DTXSID1048594	0	O=C(Cn1cnnn1)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nncs3)CS[C@H]12.[Na+]
DTXSID1048207	0	O=P(O)(Oc1ccccc1)Oc1ccccc1
DTXSID1048596	0	O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1
DTXSID1048598	0	CCCCC(=O)OCC(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
DTXSID1048201	0	O=C(c1ccccc1)C1CCC1
DTXSID1048621	0	O=P([O-])(O)C(Sc1ccc(Cl)cc1)P(=O)([O-])O.[Na+].[Na+]
DTXSID1048209	0	CC(C)(C)C(=O)c1ccccc1
DTXSID1048259	0	N=C(N)NCCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O
DTXSID1048590	0	CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CS[C@H]12)c1csc(N)n1.Cl
DTXSID1048203	0	CCC(=O)c1ccc(Cl)cc1
DTXSID1048623	1	Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)OCCO)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2
DTXSID1048625	0	C[C@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)[O-].C[C@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)[O-].[Ca+2]
DTXSID1048627	0	CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1
DTXSID1048629	0	CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O
DTXSID1048671	0	Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1
DTXSID1048675	0	N[C@H](CCC(=O)O)C(=O)O
DTXSID1048677	0	CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1
DTXSID1048754	0	O=[Bi]O[As](=O)(O)c1ccc(NC(=O)CO)cc1
DTXSID1048756	0	COc1cc(C[C@@H]2NCCc3cc(O)c(O)cc32)cc(OC)c1OC.Cl
DTXSID1048758	0	CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1
DTXSID1048837	0	CC(COc1ccccc1)NN
DTXSID1048910	0	C[C@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2C.C[C@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2C.O=C(O)/C=C/C(=O)O
DTXSID1048831	0	O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21
DTXSID1048679	0	CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1
DTXSID1048912	0	CC(CC(C#N)(c1ccccc1)c1ccccc1)N(C)C
DTXSID1048839	0	CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)Oc3ccccc3NC2=O)cc1
DTXSID1048881	0	COc1cc(C[C@H](C)N)c(OC)cc1Br.Cl
DTXSID1048700	1	CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1.O=S(=O)([O-])O
DTXSID1048704	0	O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)CO
DTXSID1048914	0	CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.O.O.O.O.O.O=S(=O)(O)O
DTXSID1048833	0	Cn1cc(S(C)=O)c(=O)c2ccc(F)cc21
DTXSID1048883	0	COc1cc(CC(C)N)c(OC)cc1Br.Cl
DTXSID1048885	0	COc1cc(C[C@H](C)N)c(OC)cc1C.Cl
DTXSID1048887	0	COc1ccc(OC)c(C[C@H](C)N)c1.Cl
DTXSID1048889	0	CCc1cc(OC)c(C[C@@H](C)N)cc1OC.Cl
DTXSID1048706	0	O=C(O)/C=C(\CC(=O)O)C(=O)O
DTXSID1048916	0	CC[C@H](O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1.Cl
DTXSID1048708	1	CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21
DTXSID1048750	0	CS(=O)(=O)OCCCNCCCOS(C)(=O)=O.Cc1ccc(S(=O)(=O)O)cc1
DTXSID1048835	0	CN1CCC(N(Cc2cccs2)c2ccccc2)CC1
DTXSID1048752	1	COc1ccc(C2NC(=S)N3C(c4ccc(OC)c(OC)c4)NC(=S)N23)cc1OC
DTXSID1049225	0	CCOC=C1N=C(c2ccccc2)OC1=O
DTXSID1049227	0	CCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
DTXSID1048960	0	CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.O.O
DTXSID1048962	0	O=P([O-])([O-])OC(CO)CO.[Ca+2]
DTXSID1049271	0	O=C1CCCc2c1cc1ccc3cccc4ccc2c1c34
DTXSID1049063	0	COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl.O
DTXSID1049069	0	O=S([O-])OC[C@H]1O[C@@](COS(=O)[O-])(O[C@H]2O[C@H](COS(=O)[O-])[C@@H](OS(=O)[O-])[C@H](OS(=O)[O-])[C@H]2OS(=O)[O-])[C@@H](OS(=O)[O-])[C@@H]1OS(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
DTXSID1048918	0	C[C@H](CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1.O=C(O)[C@H](O)[C@@H](O)C(=O)O
DTXSID1049223	0	Nc1ccc2c(c1)Cc1ccccc1-2
DTXSID1049273	0	OCCCCCCCCCCCCBr
DTXSID1049275	0	CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F
DTXSID1049221	0	OCc1c2ccccc2cc2ccccc12
DTXSID1049017	0	CC(N)Cc1ccc2c(c1)OCO2.Cl
DTXSID1049019	0	Oc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@H](C2)NCC[C@@]341
DTXSID1049065	1	Cl.O[C@@H](CNC[C@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1
DTXSID1049067	0	CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2.Cl
DTXSID1048964	0	C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O
DTXSID1048966	0	O=S(=O)(OC[C@H]1O[C@@](COS(=O)(=O)O[Al](O)O)(O[C@H]2O[C@H](COS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@H]2OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O)O[Al](O)O.O[Al](O)[Al](O)O.O[Al](O)[Al](O)O.O[Al](O)[Al](O)O.O[Al](O)[Al](O)O
DTXSID1048968	0	CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C.Cl
DTXSID1049011	0	C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2CC1CC1
DTXSID1049013	1	COc1cccc2c1[C@@H]1CN(CCCCn3c(=O)[nH]c4c(sc5ncc(-c6ccccc6)nc54)c3=O)C[C@@H]1CO2.Cl
DTXSID1049229	1	CCCCCCCCCCCCCCn1cc[n+](C)c1.[Cl-]
DTXSID1049015	1	CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O
DTXSID1049061	0	CN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
DTXSID1049304	0	CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
DTXSID1049358	0	CCCN1C=CN(C)C1.Cl
DTXSID1049431	0	O=C1c2ccccc2Cc2ccccc21
DTXSID1049433	0	O=C1CCN(c2ccccc2)N1
DTXSID1049277	0	CCC(=O)c1cccc(Cl)c1
DTXSID1049354	0	O=C(O)CCCCCCCCCCCBr
DTXSID1049356	0	CCCCn1cc[n+](C)c1C.O=S(=O)([O-])C(F)(F)F
DTXSID1049308	0	C/C=C(\C)C=O
DTXSID1049279	0	CC[n+]1ccccc1.F[B-](F)(F)F
DTXSID1049306	0	Clc1nnc(Cl)c2ccccc12
DTXSID1049350	0	ClCCCCBr
DTXSID1049352	1	CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C.[Cl-]
DTXSID1049300	0	CCn1cc[n+](C)c1.O=S(=O)([O-])O
DTXSID1049302	0	CCCCCCCCCCCCI
DTXSID2020006	0	CC(=O)Nc1ccc(O)cc1
DTXSID2020054	0	CCn1c2ccccc2c2cc(N)ccc21.Cl
DTXSID2020058	1	Nc1nnc(-c2ccc([N+](=O)[O-])o2)o1
DTXSID2020131	0	O.O.[Ba+2].[Cl-].[Cl-]
DTXSID2020137	0	Nc1ccc(-c2ccc(N)cc2)cc1
DTXSID2020139	1	c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34
DTXSID2020260	0	C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
DTXSID2020210	0	CCCCN(CCCCO)N=O
DTXSID2020181	0	O=[Bi]Cl
DTXSID2020212	0	Cc1ccc(O)c(C(C)(C)C)c1
DTXSID2020266	1	O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl
DTXSID2020189	1	CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)[O-])c3)C=C2)c2ccccc2S(=O)(=O)[O-])cc1.[Na+].[Na+]
DTXSID2020262	0	Nc1cc(Cl)cc(C(=O)O)c1Cl
DTXSID2020216	0	Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
DTXSID2020268	0	O=C(O)C1C(C(=O)O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl
DTXSID2020341	0	COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341
DTXSID2020349	0	COc1ccc(N)c(C)c1
DTXSID2020426	1	Nc1c(Cl)cc([N+](=O)[O-])cc1Cl
DTXSID2020391	0	CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C
DTXSID2020428	0	O=C(O)C(Cl)Cl
DTXSID2020345	1	CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Cu+2]
DTXSID2020347	1	CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1
DTXSID2020399	0	Nc1ccc(/N=N/c2ccc(N)cc2)cc1
DTXSID2020420	0	C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1
DTXSID2020424	1	C=C(C)C(=O)Nc1ccc(Cl)c(Cl)c1
DTXSID2020505	0	CN(C)CCO
DTXSID2020470	0	c1cc(OCC2CO2)cc(OCC2CO2)c1
DTXSID2020501	0	CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.Cl
DTXSID2020509	0	CC1(C)C(=O)NC(=O)NC1=O
DTXSID2020478	0	CC1(C)OC(=O)NC1=O
DTXSID2020557	0	O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23
DTXSID2020634	0	O=c1[nH]cc(F)c(=O)[nH]1
DTXSID2020474	0	O=C1CCc2ccccc2O1
DTXSID2020507	0	CN(C)c1ccccc1
DTXSID2020684	0	Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H](Cl)[C@H]1Cl
DTXSID2020686	0	Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl
DTXSID2020688	0	ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl
DTXSID2020636	0	CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21
DTXSID2020680	0	C1CCCNCCC1
DTXSID2020682	0	Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
DTXSID2020713	0	NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O
DTXSID2020717	0	Oc1ccc(OCc2ccccc2)cc1
DTXSID2020761	0	C=CC(=C)C
DTXSID2020767	0	CC=Cc1ccc2c(c1)OCO2
DTXSID2020892	0	Cc1ncc([N+](=O)[O-])n1CCO
DTXSID2020898	1	CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12
DTXSID2020894	0	CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1
DTXSID2020921	0	Nc1ccc2ccccc2c1
DTXSID2020844	0	C=C(C)C(=O)OC
DTXSID2020846	0	CN(N=O)C(=N)N[N+](=O)[O-]
DTXSID2020890	0	Cc1cc(=O)[nH]c(=S)[nH]1
DTXSID2020923	0	Cc1cccc(C)c1NC(=O)CN1CCCC1=O
DTXSID2020971	0	O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2
DTXSID2021028	0	CCN(CC)N=O
DTXSID2020929	0	NC(=O)c1cccnc1
DTXSID2021070	0	c1ccc2c(c1)[nH]c1cnccc12
DTXSID2021026	0	CCCCN(CCCC)N=O
DTXSID2021103	0	COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
DTXSID2020977	0	C[N+](=O)[O-]
DTXSID2021022	0	CC(=O)CN(CC(C)=O)N=O
DTXSID2020927	0	CCCCN(CCCC)C(=S)[S-].CCCCN(CCCC)C(=S)[S-].[Ni+2]
DTXSID2021105	0	O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
DTXSID2021238	0	Oc1cccc(O)c1
DTXSID2021159	0	O=C1OC(=O)c2ccccc21
DTXSID2021232	1	O=S(=O)([O-])c1ccc2c(/N=N\c3ccc(S(=O)(=O)[O-])c4ccccc34)c(O)c(S(=O)(=O)[O-])cc2c1.[Na+].[Na+].[Na+]
DTXSID2021151	0	Oc1ccccc1-c1ccccc1
DTXSID2021284	0	C=Cc1ccccc1
DTXSID2021234	0	Cc1cc(C)c(S(=O)(=O)[O-])cc1N=Nc1cc(S(=O)(=O)[O-])c2ccccc2c1O.[Na+].[Na+]
DTXSID2021282	0	CN(N=O)C(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO
DTXSID2021236	0	Nc1ccc(NCCO)c([N+](=O)[O-])c1
DTXSID2021286	0	c1ccc(C2CO2)cc1
DTXSID2021315	0	Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2
