compound	response	smiles
DTXSID1040792	0	Cc1ncc(CO)c(CO)c1O.Cl
DTXSID1040794	0	O.O.O.O.[Na+].[O-]c1ccccc1-c1ccccc1
DTXSID1041184	0	C=C1CC[C@H]2C[C@@H]1C2(C)C
DTXSID1041188	1	CC(=Cc1ccccc1)[N+](=O)[O-]
DTXSID1041265	1	CCCCCCCCC(CO)CCCCCC
DTXSID1041425	0	CCC/C=C/C=O
DTXSID1041346	0	CCOC(=O)COc1ccc(Cl)cc1Cl
DTXSID1041421	0	COc1cc(OC)c2ccc(=O)oc2c1
DTXSID1041550	0	CC(C)=CCC[C@H](C)CCO
DTXSID1041639	0	Cc1ccc(S(=O)(=O)[O-])c(C)c1.[Na+]
DTXSID1041267	0	CCOCC(C)O
DTXSID1041847	0	CCCCOC(=O)CCCCCCCCC(=O)OCCCC
DTXSID1041891	0	c1ccc(Cc2ccccc2)cc1
DTXSID1041920	0	CCCCC(CC)COCCO
DTXSID1041970	0	CC12CCC(C1)C(C)(C)C2O
DTXSID1041978	0	O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1F
DTXSID1042154	1	CN(C)c1ccc(/N=N/c2ccccc2C(=O)O)cc1
DTXSID1042491	0	CCCCC[Si](OCC)(OCC)OCC
DTXSID1044435	0	CCN(CC)CCOC(=O)c1ccc(N)cc1.Cl
DTXSID1044487	1	CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-]
DTXSID1044564	0	CN(C)CCCN(C)CCCN(C)C
DTXSID1044697	1	C#CC(O)C(CC)CCCC
DTXSID1044643	0	C[N+](C)(C)CC1CO1.[Cl-]
DTXSID1044693	0	O=C([O-])c1ccccc1.O=C([O-])c1ccccc1.[Mg+2]
DTXSID1046970	1	CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc(O)cc2C1=O
DTXSID1047281	1	CC(C)(O)c1ccc(CNC(=O)c2cccnc2Oc2ccc3nonc3c2)cc1
DTXSID1047283	1	CC[C@H]1CC[C@H](NCc2cc3c(cc2OC)[C@H]2C[C@H]2C(=O)N3C)[C@H](c2ccccc2)N1
DTXSID1047289	0	CCCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(Cc3ccccn3)nc2c(=O)[nH]1
DTXSID1047310	1	Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1
DTXSID1047316	1	CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl
DTXSID1047318	0	NC(=O)N(O)[C@@H]1COc2cc(OCc3ccccc3)ccc21
DTXSID1047285	0	O=C(N[C@H]1CN2CCC1CC2)c1ccc2c(c1)OCCO2
DTXSID1047287	0	COCc1nnc(-c2ccc[n+]([O-])c2)n1-c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12
DTXSID1047366	1	O=C(Nc1ccc2[nH]ccc2c1)c1cc2cc(F)ccc2n1Cc1cccc(F)c1
DTXSID1047360	1	CCOC(=O)COc1ccc2c(c1)CC(NCC(O)c1cccc(Cl)c1)CC2.Cl
DTXSID1047312	1	N#Cc1ccc(N(CC(N)=O)CC(F)(F)F)cc1C(F)(F)F
DTXSID1047362	0	CCOC(=O)[C@]1(c2ccccc2)Oc2ccccc2[C@@H]1N
DTXSID1047368	1	COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COc1cc(=O)n3cccc(OCCN4CCCCC4)c3n1)C2=O
DTXSID1047528	0	CCCCC(CC)COC(=O)CCCCC(=O)OCc1ccccc1
DTXSID1047576	0	CN1C(=O)CC[C@H]1c1cccnc1
DTXSID1047497	0	CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC
DTXSID1048170	1	CC(C)(C)c1csc(-c2cc3cc(OCc4ccccc4CC(=O)O)ccc3o2)n1
DTXSID1048172	1	O=C(O)/C=C/C(=O)O.O=C1c2ccccc2C(=O)N1CCc1noc(-c2ccc(CN3CCCCCC3)s2)n1
DTXSID1048174	1	Cc1oc2c(NC(=O)c3c(Cl)cccc3Cl)cccc2c1C(C)(C)O
DTXSID1048176	1	Cc1occc1C(=O)Nc1ccc(C(=O)N2CCC(F)(F)/C(=C\C(=O)N3CCC(N4CCCCC4)CC3)c3ccccc32)cc1.Cc1occc1C(=O)Nc1ccc(C(=O)N2CCC(F)(F)/C(=C\C(=O)N3CCC(N4CCCCC4)CC3)c3ccccc32)cc1.O=C(O)/C=C/C(=O)O
DTXSID1048203	0	CCC(=O)c1ccc(Cl)cc1
DTXSID1048178	0	CCCCc1nc2cccnc2n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[Na+]
DTXSID1048209	0	CC(C)(C)C(=O)c1ccccc1
DTXSID1048201	0	O=C(c1ccccc1)C1CCC1
DTXSID1048207	0	O=P(O)(Oc1ccccc1)Oc1ccccc1
DTXSID2020006	0	CC(=O)Nc1ccc(O)cc1
DTXSID2020137	0	Nc1ccc(-c2ccc(N)cc2)cc1
DTXSID2020212	1	Cc1ccc(O)c(C(C)(C)C)c1
DTXSID2020216	1	Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
DTXSID2020262	0	Nc1cc(Cl)cc(C(=O)O)c1Cl
DTXSID2020189	0	CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)[O-])c3)C=C2)c2ccccc2S(=O)(=O)[O-])cc1.[Na+].[Na+]
DTXSID2020268	0	O=C(O)C1C(C(=O)O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl
DTXSID2020426	0	Nc1c(Cl)cc([N+](=O)[O-])cc1Cl
DTXSID2020347	1	CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1
DTXSID2020420	0	C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1
DTXSID2020428	0	O=C(O)C(Cl)Cl
DTXSID2020634	0	O=c1[nH]cc(F)c(=O)[nH]1
DTXSID2020501	0	CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.Cl
DTXSID2020505	0	CN(C)CCO
DTXSID2020507	0	CN(C)c1ccccc1
DTXSID2020686	0	Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl
DTXSID2020688	1	ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl
DTXSID2020713	0	NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O
DTXSID2020890	0	Cc1cc(=O)[nH]c(=S)[nH]1
DTXSID2020894	0	CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1
DTXSID2020921	0	Nc1ccc2ccccc2c1
DTXSID2021026	0	CCCCN(CCCC)N=O
DTXSID2020929	0	NC(=O)c1cccnc1
DTXSID2021103	0	COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
DTXSID2021028	0	CCN(CC)N=O
DTXSID2021105	0	O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
DTXSID2021238	0	Oc1cccc(O)c1
DTXSID2021151	0	Oc1ccccc1-c1ccccc1
DTXSID2021234	0	Cc1cc(C)c(S(=O)(=O)[O-])cc1N=Nc1cc(S(=O)(=O)[O-])c2ccccc2c1O.[Na+].[Na+]
DTXSID2021286	0	c1ccc(C2CO2)cc1
DTXSID2021288	0	OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
DTXSID2021311	1	CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
DTXSID2021440	0	C=CN1CCCC1=O
DTXSID2021575	0	CC(Cl)(Cl)C(=O)O
DTXSID2021600	0	CCCCCCC(=O)O
DTXSID2021602	0	CCCCCCCCCCCCCCCC(=O)O
DTXSID2021739	0	CCCO
DTXSID2021735	0	CS(C)=O
DTXSID2021781	0	CCCCOC(=O)c1ccccc1C(=O)OCCCC
DTXSID2021866	0	CCCCOC(=O)CCCCC(=O)OCCCC
DTXSID2021864	0	Cc1ccc(O)c(C)c1
DTXSID2021941	0	CCOCCOCCO
DTXSID2021943	0	CCCCCCCCCC(C)=O
DTXSID2021947	0	CCCCCCCCCCCCCO
DTXSID2021997	0	NCCN1CCNCC1
DTXSID2022048	0	O=c1cc(-c2ccccc2)oc2ccccc12
DTXSID2021995	0	CCN(CC)C(=O)c1cccc(C)c1
DTXSID2021993	0	c1ccc2c(c1)oc1ccccc12
DTXSID2022123	0	C=CC(=O)OCCO
DTXSID2022254	0	CCOP(=S)(OCC)SCSC(C)(C)C
DTXSID2022331	0	CCC(C)c1ccccc1O
DTXSID2022179	0	Clc1nc(Cl)c(Cl)c(Cl)c1Cl
DTXSID2022381	0	CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1
DTXSID2022171	1	CCCCCCCCCCN
DTXSID2022628	0	CC(C)NCC(O)COc1ccc(CC(N)=O)cc1
DTXSID2022678	1	CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1
DTXSID2023193	0	OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O
DTXSID2023430	0	O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]
DTXSID2023723	0	NC(CO)(CO)CO
DTXSID2024086	0	CCOP(=S)(OCC)SCSP(=S)(OCC)OCC
DTXSID2024242	0	CC(C)(C)[C@H](O)[C@H](Cc1ccc(Cl)cc1)n1cncn1
DTXSID2024163	0	CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1
DTXSID2024664	0	CCCC=NO
DTXSID2024666	0	OCCCCO
DTXSID2025135	0	Cc1ccc([N+](=O)[O-])c(C)c1
DTXSID2024793	0	COc1cc(Cl)c(OC)cc1Cl
DTXSID2024955	0	CC(C)(C)OOC(C)(C)C
DTXSID2025050	0	NCCNCCN
DTXSID2025133	0	Cc1ccc([N+](=O)[O-])cc1C
DTXSID2025216	0	*C=C.C=Cc1ccccc1
DTXSID2025347	0	OCc1ccco1
DTXSID2025395	0	C[Si](C)(C)N[Si](C)(C)C
DTXSID2025478	0	CC(=O)OC(C)C
DTXSID2025505	0	CCCCC/C=C\C/C=C\CCCCCCCC(=O)O
DTXSID2025680	0	CCCCC(CC)COC(=O)c1ccccc1C(=O)O
DTXSID2025688	0	C1COCCN1
DTXSID2026238	0	CN(C)C
DTXSID2026446	0	CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC
DTXSID2025892	1	c1ccc(Nc2cccc3ccccc23)cc1
DTXSID2026496	1	CC(=O)OC(C)(C)C1CC=C(C)CC1
DTXSID2026523	0	O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl
DTXSID2026602	1	CC(C)(C)c1ccc(O)c(C(C)(C)C)c1
DTXSID2026525	0	CC(C)(C)c1ccccc1O
DTXSID2026529	0	Cc1ccc(C(C)(C)C)c(O)c1
DTXSID2026781	0	CC(C)CC(C)O
DTXSID2026789	0	CC1COC(=O)O1
DTXSID2026997	0	COc1ccc(C=O)cc1
DTXSID2026864	0	CCCCCCCC(=O)OC
DTXSID2026943	0	OCC(CO)(CO)CO
DTXSID2027200	0	c1cc(-c2ccncc2)ccn1
DTXSID2027204	0	CN=C=S
DTXSID2027094	1	CCCCC(CC)COC(=O)/C=C\C(=O)OCC(CC)CCCC
DTXSID2027466	0	O=C(OCC1CCC2OC2C1)C1CCC2OC2C1
DTXSID2027414	0	CC1(C)Cc2cccc(O)c2O1
DTXSID2027258	0	CC(C)OC=O
DTXSID2027333	0	CCO[Si](CCCN)(OCC)OCC
DTXSID2027412	0	CCCCOCCOCCOCCOCCO
DTXSID2027593	0	Clc1ccc(C(Cl)(Cl)Cl)cc1
DTXSID2029167	0	CNC(=S)[S-].[Na+]
DTXSID2029290	0	CC1=CC[C@H]2C[C@@H]1C2(C)C
DTXSID2029298	0	CCCCCCCCCCCCOCCOS(=O)(=O)[O-].[Na+]
DTXSID2029325	0	CCCCCC1C(=O)CCC1CC(=O)OC
DTXSID2029612	0	C=C(C)C1CC=C(C)CC1
DTXSID2029616	0	c1c[nH]cn1
DTXSID2029246	0	CCCCCCCC[Si](OCC)(OCC)OCC
DTXSID2029874	1	CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1
DTXSID2032348	0	O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1
DTXSID2032390	1	OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl
DTXSID2032344	0	CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl
DTXSID2032550	0	Cc1nn(C)c(Oc2ccccc2)c1C=NOCc1ccc(C(=O)OC(C)(C)C)cc1
DTXSID2032552	0	CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1
DTXSID2032398	0	N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2
DTXSID2032392	0	CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1
DTXSID2032554	0	CCCCCOC(=O)COc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl
DTXSID2032639	0	CCCCCCCCSC(=O)Oc1cc(Cl)nnc1-c1ccccc1
DTXSID2032683	0	COC(=O)C=C(C)OP(=O)(OC)OC
DTXSID2032556	0	COC(=O)CSc1cc(N=c2sc(=O)n3n2CCCC3)c(F)cc1Cl
DTXSID2032637	0	CC1=NNC(=O)N(/N=C/c2cccnc2)C1
DTXSID2032558	0	CO/N=C(/C(=O)OC)c1ccccc1COc1ccccc1C
DTXSID2032500	1	CCCOC/C(=N\c1ccc(Cl)cc1C(F)(F)F)n1ccnc1
DTXSID2034465	0	CN/C(=N\[N+](=O)[O-])NCc1cnc(Cl)s1
DTXSID2034598	0	CCOC(=O)[C@@H](C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1
DTXSID2034625	0	CO/N=C(/C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F
DTXSID2034590	0	CSC1=N[C@@](C)(c2ccccc2)C(=O)N1Nc1ccccc1
DTXSID2034673	0	COC(=O)c1ccc(I)cc1S(=O)(=O)[N-]C(=O)Nc1nc(C)nc(OC)n1.[Na+]
DTXSID2034700	0	Cc1cc(Cl)ccc1OCC(=O)[O-].[Na+]
DTXSID2034962	0	CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-]
DTXSID2034627	0	Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl
DTXSID2034881	1	Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1
DTXSID2036112	1	CCCCCCCCC=CCCCCCCCC1=NCCN1CCO
DTXSID2036299	0	CCCCCCCCN(C)C
DTXSID2036588	1	CCCCCCCCCc1ccc(OCCO)cc1
DTXSID2037712	1	CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1
DTXSID2038732	0	CCOC(=O)CCC(=O)OCC
DTXSID2038788	0	O=C(O)C1CCC(C(=O)O)CC1
DTXSID2037714	1	CCCCCCCc1ccc(O)cc1
DTXSID2040363	1	CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1
DTXSID2040151	0	O=C(NCNC(=O)NC1C(=O)NC(=O)N1CO)NC1C(=O)NC(=O)N1CO
DTXSID2039336	1	C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O
DTXSID2040731	0	CC(C)OC(=O)c1ccccc1C(=O)OC(C)C
DTXSID2040361	0	CNC(=S)[S-].O.O.O.[Na+]
DTXSID2041252	1	Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O
DTXSID2041208	0	CCCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
DTXSID2041250	0	CC(C)Nc1ccc(NC(C)C)c2c1C(=O)c1ccccc1C2=O
DTXSID2041125	0	[I-].[Na+]
DTXSID2041200	0	CC(CN=Cc1ccccc1O)N=Cc1ccccc1O
DTXSID2041389	0	CC(=O)c1ccc2ccccc2c1
DTXSID2041709	0	Cc1cc(S(=O)(=O)[O-])ccc1N=Nc1c(O)ccc2ccccc12.[Na+]
DTXSID2042276	0	CCOc1ccccc1O
DTXSID2042436	0	COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O
DTXSID2042060	0	CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2
DTXSID2042062	0	CCC(=O)O[C@H]1C[C@@H]2CC[C@@]1(C)C2(C)C
DTXSID2042191	0	CNC(=S)NC
DTXSID2044391	0	CC(C)c1ccccc1O
DTXSID2044553	0	Cc1ccccc1S(=O)(=O)[O-].[Na+]
DTXSID2044713	0	Nc1ccc2cc(S(=O)(=O)[O-])cc(O)c2c1N=Nc1ccccc1C(F)(F)F.[Na+]
DTXSID2045232	0	O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1
DTXSID2047270	0	O=c1[nH]c2ccc(S(=O)CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1
DTXSID2047272	0	CS(=O)(=O)O.Cc1nccn1-c1ccc(Sc2cccc(C3(C(N)=O)CCOCC3)c2)cc1
DTXSID2047274	0	CC(Cc1ccc(OCC(=O)O)cc1)NCC(O)c1csc(C(F)(F)F)n1
DTXSID2047301	0	CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1
DTXSID2047303	0	NC(=O)N(O)[C@@H]1C=C[C@H](Oc2cccc(Oc3ccc(F)cc3)c2)C1
DTXSID2047276	0	CNCc1ccc(NC(=O)c2c[nH]c3c2C(=O)CCC3)cc1
DTXSID2047305	0	CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cc(Cl)ccc4OCc4cc(C)no4)ncnc32)[C@H](O)[C@@H]1N
DTXSID2047307	0	Cc1oc(-c2ccccc2)nc1CCOc1cccc2c1ccn2CCC(=O)O
DTXSID2047278	0	CC(C)(O)c1ccc(CNC(=O)c2cccnc2Oc2ccc(F)cc2)cc1
DTXSID2047309	0	Cc1c(-c2cccnc2)c2ccccc2n1CCCCC(=O)O
DTXSID2047351	1	COc1ccc2cc(S(=O)(=O)N[C@H](CC(=O)N[C@H](Cc3ccc(CN4[C@H](C)CCC[C@@H]4C)cc3)C(=O)N(C)C(C)C)c3ccc4c(c3)OCO4)ccc2c1.Cl
DTXSID2047359	0	O=C(Oc1ccc(Br)cc1)N1CCN2CCC1CC2
DTXSID2047357	1	CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1
DTXSID2047355	1	NC(=O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21
DTXSID2047353	1	CN(C)C(=O)C1(N2CCCCC2)CCN(CC[C@@]2(c3ccc(Cl)c(Cl)c3)CN(C(=O)c3ccccc3)CCO2)CC1.Cl
DTXSID2047565	0	FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI
DTXSID2048167	0	CC/C(=C\C(=N/O)C(N)=O)C(C)[N+](=O)[O-]
DTXSID3020091	0	Cl.Nc1ccccc1
DTXSID3020043	0	NC(=O)NC1NC(=O)NC1=O
DTXSID3020093	0	COc1ccc(N)cc1.Cl
DTXSID3020047	0	C=CCN=C=S
DTXSID3020122	0	COP(=S)(OC)SCn1nnc2ccccc2c1=O
DTXSID3020205	0	CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1
DTXSID3020209	0	CCCCOC(=O)c1ccc(O)cc1
DTXSID3020207	1	CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
DTXSID3020332	0	O=C(O)CC(O)(CC(=O)O)C(=O)O
DTXSID3020257	0	Oc1ccccc1O
DTXSID3020336	0	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
DTXSID3020415	0	BrCCBr
DTXSID3020465	1	CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1
DTXSID3020627	0	OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F
DTXSID3020621	0	CC(C)[C@@H](C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1
DTXSID3020673	0	CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)[O-])c3)C=C2)c2ccc(O)cc2S(=O)(=O)[O-])cc1.[Na+].[Na+]
DTXSID3020625	0	CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C
DTXSID3020679	1	ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl
DTXSID3020887	0	Cc1ccc2ncccc2c1
DTXSID3020889	0	C=Cc1ccc(C)cc1
DTXSID3020916	0	Nc1cccc2c(N)cccc12
DTXSID3020910	0	CS(=O)(=O)OCCCCOS(C)(=O)=O
DTXSID3020964	0	O=[N+]([O-])c1ccccc1
DTXSID3020966	0	O=C(O)c1ccc([N+](=O)[O-])cc1
DTXSID3021196	0	CC(C)Nc1nc(Cl)nc(NC(C)C)n1
DTXSID3021356	0	CC(=O)Oc1c(C)c(C)c2c(c1C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
DTXSID3021277	0	C/C=C/C=C/C(=O)O
DTXSID3021358	0	Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1
DTXSID3021483	0	O=CCc1ccccc1
DTXSID3021485	0	O=C(O)c1cccc(C(=O)O)c1
DTXSID3021641	0	CCCCCCCCC(=O)O
DTXSID3021645	0	CCCCCCCC(=O)O
DTXSID3021518	0	O=C(O)/C=C/C(=O)O
DTXSID3021643	0	CCCCCCCC=O
DTXSID3021853	0	OCCN1CCNCC1
DTXSID3021726	0	NC(=O)c1ccccc1O
DTXSID3021770	1	CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1
DTXSID3021774	0	c1cc2c3c(cccc3c1)CC2
DTXSID3021932	0	OCCNCCO
DTXSID3021936	0	N#CCCCCC#N
DTXSID3021980	0	CCCCCC(=O)OCC
DTXSID3021984	1	CCCCCCCCCCCCN
DTXSID3021986	0	CCCCOP(=O)(OCCCC)OCCCC
DTXSID3022320	1	C(=C(c1ccccc1)c1ccccc1)c1ccccc1
DTXSID3022247	0	C=CC(C)(O)CCC=C(C)CCC=C(C)C
DTXSID3022162	0	N#Cc1cc(Br)c(O)c(Br)c1
DTXSID3022370	1	CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
DTXSID3022405	0	COc1ccc(C(=O)c2ccccc2)c(O)c1
DTXSID3022536	1	CC(C)(c1ccccc1)c1ccc(O)cc1
DTXSID3022409	0	O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1
DTXSID3022455	0	COC(=O)c1ccccc1C(=O)OC
DTXSID3022588	0	Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1
DTXSID3023845	0	C1=Cc2cccc3cccc1c23
DTXSID3023897	0	CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1
DTXSID3023556	1	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1
DTXSID3024154	0	CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O
DTXSID3024152	0	CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O
DTXSID3024104	1	c1ccc2c(c1)-c1cccc3cccc-2c13
DTXSID3024239	1	CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl
DTXSID3023899	1	CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]
DTXSID3024287	0	CCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1
DTXSID3024102	0	CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1
DTXSID3024235	1	C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1
DTXSID3024289	0	c1cc2ccc3cccc4ccc(c1)c2c34
DTXSID3024368	0	CCOCCOCCOCCO
DTXSID3024316	0	CNC(=O)N(C)c1nnc(C(C)(C)C)s1
DTXSID3024869	1	CC(C)(OO)c1ccccc1
DTXSID3024657	0	OCCCBr
DTXSID3024940	0	N#CC(Br)Br
DTXSID3024944	1	N#CCCC(Br)(C#N)CBr
DTXSID3024994	0	O=c1[n-]c(=O)n(Cl)c(=O)n1Cl.[Na+]
DTXSID3025049	0	COCCOCCO
DTXSID3025178	1	N=C(Nc1ccccc1)Nc1ccccc1
DTXSID3025091	0	COc1cc(-c2ccc(N)c(OC)c2)ccc1N
DTXSID3025122	0	COC(=O)CCCC(=O)OC
DTXSID3025881	0	Nc1ccccc1N
DTXSID3025469	0	CC(C)CCO
DTXSID3026223	0	CC(=O)OCCOCCOCCOC(C)=O
DTXSID3026302	0	*C.*C.O=S(=O)(O)c1ccccc1
DTXSID3026065	0	CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(S(=O)(=O)[O-])cc2S(=O)(=O)[O-])cc1.[Na+]
DTXSID3026566	0	COC(=O)C1CCC(C(=O)OC)CC1
DTXSID3026641	0	O=C(Cl)c1cccc(C(=O)Cl)c1
DTXSID3026564	0	CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC
DTXSID3026514	0	O=C1NC(=O)c2ccccc21
DTXSID3026726	0	CC(C)=CCCC(C)CCO
DTXSID3026645	0	Cc1ccc(C(C)C)cc1
DTXSID3026691	0	CC(=O)OCC(COC(C)=O)OC(C)=O
DTXSID3026647	0	O=C(O)c1ccc(O)cc1
DTXSID3026728	0	CC(C)=CCC/C(C)=C\CO
DTXSID3026697	0	CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC
DTXSID3027320	0	O=[N+]([O-])c1ccc([O-])cc1.[Na+]
DTXSID3027403	1	CCCC[Sn](Cl)(CCCC)CCCC
DTXSID3029289	0	CCC12COCN1COC2
DTXSID3029154	0	O=C1CCCC1
DTXSID3029572	0	CC1COc2ccccc2N1C(=O)C(Cl)Cl
DTXSID3029653	0	N#C[S-].[NH4+]
DTXSID3032412	0	*C.COC(=O)c1ccccc1C1=NC(=O)C(C)(C(C)C)N1
DTXSID3032416	0	CSc1nc(NC2CC2)nc(NC(C)(C)C)n1
DTXSID3031860	0	O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID3031862	0	O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID3032464	0	CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl
DTXSID3032337	1	CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-]
